zip_code,year,month,eto_in,precip_in
95321,2014,9,5.31,0
95321,2014,10,3.77,0
95321,2014,11,1.63,0
95321,2014,12,1.08,0
95354,2014,1,1.82,0
95354,2014,2,2.0500000000000003,0
95354,2014,3,3.85,0
95354,2014,4,5.19,0
95354,2014,5,7.67,0
95354,2014,6,8.56,0
95354,2014,7,8.71,0
95354,2014,8,7.62,0
95354,2014,9,5.85,0
95354,2014,10,4.1,0
95354,2014,11,1.66,0
95354,2014,12,1.19,0
95540,2014,1,2.87,0
95540,2014,2,1.73,0
95540,2014,3,3.15,0
95540,2014,4,4.49,0
95540,2014,5,6.14,0
95540,2014,6,8.22,0
95540,2014,7,8.75,0
95540,2014,8,8.05,0
95540,2014,9,5.96,0
95540,2014,10,3.35,0
95540,2014,11,1.47,0
95540,2014,12,1.47,0
95680,2014,1,1.83,0
95680,2014,2,1.91,0
95680,2014,3,3.73,0
95680,2014,4,5.0,0
95680,2014,5,7.37,0
95680,2014,6,8.15,0
95680,2014,7,8.29,0
95680,2014,8,7.2,0
95680,2014,9,5.66,0
95680,2014,10,3.95,0
95680,2014,11,1.62,0
95680,2014,12,1.12,0
95722,2014,1,1.94,0
95722,2014,2,1.93,0
95722,2014,3,3.5500000000000003,0
95722,2014,4,4.8100000000000005,0
95722,2014,5,6.8,0
95722,2014,6,7.970000000000001,0
95722,2014,7,8.33,0
95722,2014,8,7.09,0
95722,2014,9,5.58,0
95722,2014,10,3.88,0
95722,2014,11,1.7,0
95722,2014,12,1.07,0
95968,2014,1,2.1100000000000003,0
95968,2014,2,1.92,0
95968,2014,3,3.64,0
95968,2014,4,5.04,0
95968,2014,5,7.31,0
95968,2014,6,8.290000000000001,0
95968,2014,7,8.33,0
95968,2014,8,6.89,0
95968,2014,9,5.47,0
95968,2014,10,3.66,0
95968,2014,11,1.53,0
95968,2014,12,1.06,0
91917,2016,1,1.98,0
91917,2016,2,3.46,0
91917,2016,3,4.0200000000000005,0
91917,2016,4,4.83,0
91917,2016,5,5.2,0
91917,2016,6,6.8,0
91917,2016,7,7.13,0
91917,2016,8,6.55,0
91917,2016,9,5.12,0
91917,2016,10,4.15,0
91917,2016,11,2.87,0
91917,2016,12,1.95,0
92067,2016,1,2.0,0
92067,2016,2,3.67,0
92067,2016,3,3.78,0
92067,2016,4,4.76,0
92067,2016,5,4.47,0
92067,2016,6,5.79,0
92067,2016,7,6.51,0
92067,2016,8,5.87,0
92067,2016,9,4.69,0
92067,2016,10,3.68,0
92067,2016,11,3.0,0
92067,2016,12,2.05,0
93286,2016,1,1.11,0
93286,2016,2,2.21,0
93286,2016,3,3.86,0
93286,2016,4,5.44,0
93286,2016,5,7.45,0
93286,2016,6,9.07,0
93286,2016,7,9.63,0
93286,2016,8,8.38,0
93286,2016,9,6.28,0
93286,2016,10,4.01,0
93286,2016,11,2.0,0
93286,2016,12,1.1,0
94940,2016,1,0.91,0
94940,2016,2,1.87,0
94940,2016,3,2.45,0
94940,2016,4,3.75,0
94940,2016,5,4.26,0
94940,2016,6,5.13,0
94940,2016,7,5.29,0
94940,2016,8,4.33,0
94940,2016,9,3.97,0
94940,2016,10,2.18,0
94940,2016,11,1.22,0
94940,2016,12,0.73,0
94947,2016,1,0.97,0
94947,2016,2,1.95,0
94947,2016,3,2.56,0
94947,2016,4,4.0,0
94947,2016,5,4.68,0
94947,2016,6,5.71,0
94947,2016,7,5.96,0
94947,2016,8,5.02,0
94947,2016,9,4.33,0
94947,2016,10,2.36,0
94947,2016,11,1.27,0
94947,2016,12,0.8099999999999999,0
95619,2016,1,1.24,0
95619,2016,2,2.33,0
95619,2016,3,3.17,0
95619,2016,4,4.82,0
95619,2016,5,6.0200000000000005,0
95619,2016,6,8.13,0
95619,2016,7,8.81,0
95619,2016,8,7.96,0
95619,2016,9,5.8,0
95619,2016,10,3.14,0
95619,2016,11,1.79,0
95619,2016,12,1.01,0
95687,2016,1,1.15,0
95687,2016,2,2.18,0
95687,2016,3,3.06,0
95687,2016,4,4.95,0
95687,2016,5,6.14,0
95687,2016,6,7.53,0
95687,2016,7,8.01,0
95687,2016,8,7.0200000000000005,0
95687,2016,9,5.48,0
95687,2016,10,2.98,0
95687,2016,11,1.43,0
95687,2016,12,0.99,0
95913,2026,3,0.0,0
96069,2016,1,0.91,0
96069,2016,2,1.99,0
96069,2016,3,2.9,0
96069,2016,4,4.69,0
96069,2016,5,5.87,0
96069,2016,6,7.37,0
96069,2016,7,7.92,0
96069,2016,8,7.16,0
96069,2016,9,5.35,0
96069,2016,10,2.63,0
96069,2016,11,1.11,0
96069,2016,12,0.85,0
95833,2016,1,1.18,0
95833,2016,2,2.29,0
95833,2016,3,3.21,0
95833,2016,4,5.19,0
95833,2016,5,6.49,0
95833,2016,6,8.08,0
95833,2016,7,8.75,0
95833,2016,8,7.76,0
95833,2016,9,5.8,0
95833,2016,10,3.15,0
95833,2016,11,1.56,0
95833,2016,12,1.01,0
94509,2018,1,0.94,0
94509,2018,2,2.3,0
94509,2018,3,2.8200000000000003,0
94509,2018,4,4.2700000000000005,0
94509,2018,5,6.0,0
94509,2018,6,7.16,0
94509,2018,7,7.9,0
94509,2018,8,6.55,0
94509,2018,9,5.140000000000001,0
94509,2018,10,3.86,0
94509,2018,11,1.92,0
94509,2018,12,1.27,0
94514,2018,1,1.01,0
94514,2018,2,2.3,0
94514,2018,3,2.92,0
94514,2018,4,4.41,0
94514,2018,5,6.05,0
94514,2018,6,7.23,0
94514,2018,7,8.08,0
94514,2018,8,6.69,0
94514,2018,9,5.24,0
94514,2018,10,3.85,0
94514,2018,11,1.92,0
94514,2018,12,1.33,0
94517,2018,1,0.95,0
94517,2018,2,2.2,0
94517,2018,3,2.69,0
94517,2018,4,4.09,0
94517,2018,5,5.64,0
94517,2018,6,6.79,0
94517,2018,7,7.39,0
94517,2018,8,6.13,0
94517,2018,9,4.84,0
94517,2018,10,3.62,0
94517,2018,11,1.84,0
94517,2018,12,1.2,0
94521,2018,1,0.95,0
94521,2018,2,2.23,0
94521,2018,3,2.75,0
94521,2018,4,4.18,0
94521,2018,5,5.72,0
94521,2018,6,6.87,0
94521,2018,7,7.42,0
94521,2018,8,6.2,0
94521,2018,9,4.91,0
94521,2018,10,3.64,0
94521,2018,11,1.89,0
94521,2018,12,1.19,0
94548,2018,1,0.96,0
94548,2018,2,2.32,0
94548,2018,3,2.9,0
94548,2018,4,4.4,0
94548,2018,5,6.21,0
94548,2018,6,7.47,0
94548,2018,7,8.35,0
94548,2018,8,6.9,0
94548,2018,9,5.36,0
94548,2018,10,3.96,0
94548,2018,11,1.94,0
94548,2018,12,1.31,0
94550,2018,1,1.11,0
94550,2018,2,2.23,0
94550,2018,3,2.73,0
94550,2018,4,4.14,0
94550,2018,5,5.59,0
94550,2018,6,6.74,0
94550,2018,7,7.41,0
94550,2018,8,6.2,0
94550,2018,9,4.81,0
94550,2018,10,3.53,0
94550,2018,11,1.82,0
94550,2018,12,1.2,0
94562,2026,3,0.0,0
94588,2018,1,1.03,0
94588,2018,2,2.23,0
94588,2018,3,2.71,0
94588,2018,4,4.08,0
94588,2018,5,5.36,0
94588,2018,6,6.6,0
94588,2018,7,7.14,0
94588,2018,8,5.93,0
94588,2018,9,4.7,0
94588,2018,10,3.53,0
94588,2018,11,1.84,0
94588,2018,12,1.24,0
94806,2018,1,0.95,0
94806,2018,2,2.12,0
94806,2018,3,2.61,0
94806,2018,4,3.89,0
94806,2018,5,5.12,0
94806,2018,6,6.19,0
94806,2018,7,6.33,0
94806,2018,8,5.37,0
94806,2018,9,4.2700000000000005,0
94806,2018,10,3.27,0
94806,2018,11,1.75,0
94806,2018,12,1.04,0
95709,2018,1,1.33,0
95709,2018,2,2.12,0
95709,2018,3,2.73,0
95709,2018,4,4.2700000000000005,0
95709,2018,5,5.92,0
95709,2018,6,7.79,0
95709,2018,7,8.75,0
95709,2018,8,7.680000000000001,0
95709,2018,9,5.95,0
95709,2018,10,3.82,0
95709,2018,11,2.16,0
95709,2018,12,1.28,0
93218,2020,1,1.05,0
93218,2020,2,2.56,0
93218,2020,3,3.37,0
93218,2020,4,4.57,0
93218,2020,5,6.97,0
93218,2020,6,8.06,0
93218,2020,7,8.700000000000001,0
93218,2020,8,7.85,0
93218,2020,9,5.45,0
93218,2020,10,3.74,0
93218,2020,11,1.91,0
93218,2020,12,1.36,0
93261,2020,1,1.04,0
93261,2020,2,2.55,0
93261,2020,3,3.37,0
93261,2020,4,4.6,0
93261,2020,5,7.0600000000000005,0
93261,2020,6,8.08,0
93261,2020,7,8.74,0
93261,2020,8,7.86,0
93261,2020,9,5.44,0
93261,2020,10,3.75,0
93261,2020,11,1.93,0
93261,2020,12,1.38,0
93272,2020,1,1.0,0
93272,2020,2,2.5,0
93272,2020,3,3.25,0
93272,2020,4,4.58,0
93272,2020,5,6.97,0
93272,2020,6,8.06,0
93272,2020,7,8.74,0
93272,2020,8,7.720000000000001,0
93272,2020,9,5.35,0
93272,2020,10,3.64,0
93272,2020,11,1.84,0
93272,2020,12,1.28,0
95033,2020,1,1.1,0
95033,2020,2,2.17,0
95033,2020,3,2.52,0
95033,2020,4,3.45,0
95033,2020,5,4.5600000000000005,0
95033,2020,6,5.28,0
95033,2020,7,5.14,0
95033,2020,8,5.07,0
95033,2020,9,3.92,0
95033,2020,10,3.13,0
95033,2020,11,1.7,0
95033,2020,12,1.23,0
95060,2020,1,1.2,0
95060,2020,2,2.02,0
95060,2020,3,2.59,0
95060,2020,4,3.24,0
95060,2020,5,4.2,0
95060,2020,6,4.68,0
95060,2020,7,4.29,0
95060,2020,8,4.37,0
95060,2020,9,3.64,0
95060,2020,10,3.0,0
95060,2020,11,1.69,0
95060,2020,12,1.23,0
95065,2020,1,1.22,0
95065,2020,2,2.2,0
95065,2020,3,2.69,0
95065,2020,4,3.45,0
95065,2020,5,4.5200000000000005,0
95065,2020,6,5.0600000000000005,0
95065,2020,7,4.65,0
95065,2020,8,4.73,0
95065,2020,9,3.82,0
95065,2020,10,3.18,0
95065,2020,11,1.83,0
95065,2020,12,1.31,0
95066,2020,1,1.2,0
95066,2020,2,2.2,0
95066,2020,3,2.59,0
95066,2020,4,3.42,0
95066,2020,5,4.48,0
95066,2020,6,5.0600000000000005,0
95066,2020,7,4.74,0
95066,2020,8,4.8100000000000005,0
95066,2020,9,3.85,0
95066,2020,10,3.14,0
95066,2020,11,1.76,0
95066,2020,12,1.27,0
95073,2020,1,1.19,0
95073,2020,2,2.21,0
95073,2020,3,2.67,0
95073,2020,4,3.49,0
95073,2020,5,4.65,0
95073,2020,6,5.2,0
95073,2020,7,4.87,0
95073,2020,8,4.94,0
95073,2020,9,3.95,0
95073,2020,10,3.19,0
95073,2020,11,1.84,0
95073,2020,12,1.3,0
95076,2020,1,1.21,0
95076,2020,2,2.34,0
95076,2020,3,2.8,0
95076,2020,4,3.67,0
95076,2020,5,4.98,0
95076,2020,6,5.56,0
95076,2020,7,5.14,0
95076,2020,8,5.19,0
95076,2020,9,4.19,0
95076,2020,10,3.4,0
95076,2020,11,1.99,0
95076,2020,12,1.39,0
95003,2020,1,1.2,0
95003,2020,2,2.25,0
95003,2020,3,2.74,0
95003,2020,4,3.54,0
95003,2020,5,4.75,0
95003,2020,6,5.29,0
95003,2020,7,4.85,0
95003,2020,8,4.94,0
95003,2020,9,4.0,0
95003,2020,10,3.26,0
95003,2020,11,1.87,0
95003,2020,12,1.32,0
95005,2020,1,1.2,0
95005,2020,2,2.13,0
95005,2020,3,2.59,0
95005,2020,4,3.33,0
95005,2020,5,4.37,0
95005,2020,6,5.0,0
95005,2020,7,4.62,0
95005,2020,8,4.76,0
95005,2020,9,3.78,0
95005,2020,10,3.06,0
95005,2020,11,1.72,0
95005,2020,12,1.24,0
95006,2020,1,1.15,0
95006,2020,2,2.09,0
95006,2020,3,2.53,0
95006,2020,4,3.3200000000000003,0
95006,2020,5,4.34,0
95006,2020,6,5.04,0
95006,2020,7,4.74,0
95006,2020,8,4.74,0
95006,2020,9,3.81,0
95006,2020,10,2.99,0
95006,2020,11,1.66,0
95006,2020,12,1.19,0
95017,2020,1,1.19,0
95017,2020,2,1.94,0
95017,2020,3,2.54,0
95017,2020,4,3.17,0
95017,2020,5,4.09,0
95017,2020,6,4.74,0
95017,2020,7,4.48,0
95017,2020,8,4.42,0
95017,2020,9,3.61,0
95017,2020,10,2.89,0
95017,2020,11,1.58,0
95017,2020,12,1.21,0
95018,2020,1,1.2,0
95018,2020,2,2.15,0
95018,2020,3,2.6,0
95018,2020,4,3.36,0
95018,2020,5,4.4,0
95018,2020,6,4.96,0
95018,2020,7,4.61,0
95018,2020,8,4.72,0
95018,2020,9,3.82,0
95018,2020,10,3.08,0
95018,2020,11,1.72,0
95018,2020,12,1.25,0
95020,2020,1,1.19,0
95020,2020,2,2.46,0
95020,2020,3,2.88,0
95020,2020,4,4.0,0
95020,2020,5,5.51,0
95020,2020,6,6.29,0
95020,2020,7,6.0200000000000005,0
95020,2020,8,5.85,0
95020,2020,9,4.55,0
95020,2020,10,3.6,0
95020,2020,11,2.0,0
95020,2020,12,1.35,0
95032,2020,1,1.15,0
95032,2020,2,2.3,0
95032,2020,3,2.72,0
95032,2020,4,3.68,0
95032,2020,5,4.9,0
95032,2020,6,5.64,0
95032,2020,7,5.42,0
95032,2020,8,5.4,0
95032,2020,9,4.16,0
95032,2020,10,3.24,0
95032,2020,11,1.82,0
95032,2020,12,1.29,0
95037,2020,1,1.16,0
95037,2020,2,2.42,0
95037,2020,3,2.78,0
95037,2020,4,4.0200000000000005,0
95037,2020,5,5.5,0
95037,2020,6,6.35,0
95037,2020,7,6.14,0
95037,2020,8,5.91,0
95037,2020,9,4.51,0
95037,2020,10,3.49,0
95037,2020,11,1.91,0
95037,2020,12,1.22,0
95070,2020,1,1.15,0
95070,2020,2,2.21,0
95070,2020,3,2.66,0
95070,2020,4,3.55,0
95070,2020,5,4.68,0
95070,2020,6,5.4,0
95070,2020,7,5.21,0
95070,2020,8,5.18,0
95070,2020,9,3.96,0
95070,2020,10,3.15,0
95070,2020,11,1.71,0
95070,2020,12,1.25,0
95612,2020,1,1.09,0
95612,2020,2,2.95,0
95612,2020,3,3.3200000000000003,0
95612,2020,4,4.97,0
95612,2020,5,6.68,0
95612,2020,6,8.26,0
95612,2020,7,8.540000000000001,0
95612,2020,8,7.69,0
95612,2020,9,5.74,0
95612,2020,10,4.32,0
95612,2020,11,1.98,0
95612,2020,12,1.3,0
95616,2020,1,1.08,0
95616,2020,2,2.98,0
95616,2020,3,3.42,0
95616,2020,4,5.01,0
95616,2020,5,6.61,0
95616,2020,6,8.1,0
95616,2020,7,8.24,0
95616,2020,8,7.36,0
95616,2020,9,5.65,0
95616,2020,10,4.35,0
95616,2020,11,1.97,0
95616,2020,12,1.34,0
95618,2020,1,1.09,0
95618,2020,2,3.0,0
95618,2020,3,3.4,0
95618,2020,4,5.0,0
95618,2020,5,6.65,0
95618,2020,6,8.2,0
95618,2020,7,8.4,0
95618,2020,8,7.53,0
95618,2020,9,5.76,0
95618,2020,10,4.33,0
95618,2020,11,1.96,0
95618,2020,12,1.31,0
95627,2020,1,1.02,0
95627,2020,2,2.93,0
95627,2020,3,3.41,0
95627,2020,4,4.97,0
95627,2020,5,6.41,0
95627,2020,6,7.85,0
95627,2020,7,7.83,0
95627,2020,8,7.04,0
95627,2020,9,5.5200000000000005,0
95627,2020,10,4.32,0
95627,2020,11,1.93,0
95627,2020,12,1.37,0
95637,2020,1,0.95,0
95637,2020,2,2.76,0
95637,2020,3,3.23,0
95637,2020,4,4.77,0
95637,2020,5,5.99,0
95637,2020,6,7.33,0
95637,2020,7,7.27,0
95637,2020,8,6.52,0
95637,2020,9,5.24,0
95637,2020,10,4.18,0
95637,2020,11,1.86,0
95637,2020,12,1.31,0
95698,2020,1,1.02,0
95698,2020,2,3.0,0
95698,2020,3,3.43,0
95698,2020,4,5.0,0
95698,2020,5,6.51,0
95698,2020,6,7.93,0
95698,2020,7,7.92,0
95698,2020,8,7.08,0
95698,2020,9,5.58,0
95698,2020,10,4.38,0
95698,2020,11,1.95,0
95698,2020,12,1.38,0
95776,2020,1,1.09,0
95776,2020,2,3.02,0
95776,2020,3,3.44,0
95776,2020,4,4.98,0
95776,2020,5,6.59,0
95776,2020,6,8.14,0
95776,2020,7,8.23,0
95776,2020,8,7.39,0
95776,2020,9,5.69,0
95776,2020,10,4.4,0
95776,2020,11,1.97,0
95776,2020,12,1.36,0
95937,2020,1,1.02,0
95937,2020,2,2.98,0
95937,2020,3,3.45,0
95937,2020,4,4.96,0
95937,2020,5,6.43,0
95937,2020,6,7.78,0
95937,2020,7,7.77,0
95937,2020,8,6.91,0
95937,2020,9,5.5200000000000005,0
95937,2020,10,4.34,0
95937,2020,11,1.94,0
95937,2020,12,1.4,0
95993,2020,1,1.12,0
95993,2020,2,3.05,0
95993,2020,3,3.58,0
95993,2020,4,4.9,0
95993,2020,5,6.49,0
95993,2020,6,7.83,0
95993,2020,7,7.84,0
95993,2020,8,6.97,0
95993,2020,9,5.59,0
95993,2020,10,4.41,0
95993,2020,11,1.97,0
95993,2020,12,1.44,0
93239,2020,1,1.19,0
93239,2020,2,2.79,0
93239,2020,3,3.28,0
93239,2020,4,4.96,0
93239,2020,5,7.23,0
93239,2020,6,8.43,0
93239,2020,7,8.88,0
93239,2020,8,7.97,0
93239,2020,9,5.71,0
93239,2020,10,4.04,0
93239,2020,11,2.18,0
93239,2020,12,1.57,0
93245,2020,1,1.08,0
93245,2020,2,2.64,0
93245,2020,3,3.26,0
93245,2020,4,4.94,0
93245,2020,5,7.31,0
93245,2020,6,8.57,0
93245,2020,7,9.1,0
93245,2020,8,8.05,0
93245,2020,9,5.59,0
93245,2020,10,3.85,0
93245,2020,11,1.98,0
93245,2020,12,1.32,0
95621,2020,1,1.15,0
95621,2020,2,2.98,0
95621,2020,3,3.33,0
95621,2020,4,4.8,0
95621,2020,5,6.47,0
95621,2020,6,8.17,0
95621,2020,7,8.63,0
95621,2020,8,7.77,0
95621,2020,9,5.83,0
95621,2020,10,4.36,0
95621,2020,11,1.99,0
95621,2020,12,1.34,0
95624,2020,1,1.15,0
95624,2020,2,2.94,0
95624,2020,3,3.31,0
95624,2020,4,4.85,0
95624,2020,5,6.49,0
95624,2020,6,8.29,0
95624,2020,7,8.75,0
95624,2020,8,7.85,0
95624,2020,9,5.84,0
95624,2020,10,4.2700000000000005,0
95624,2020,11,1.97,0
95624,2020,12,1.29,0
95683,2020,1,1.23,0
95683,2020,2,2.88,0
95683,2020,3,3.25,0
95683,2020,4,4.7,0
95683,2020,5,6.31,0
95683,2020,6,8.13,0
95683,2020,7,8.73,0
95683,2020,8,7.92,0
95683,2020,9,5.8500000000000005,0
95683,2020,10,4.2700000000000005,0
95683,2020,11,1.98,0
95683,2020,12,1.3,0
95829,2020,1,1.15,0
95829,2020,2,2.95,0
95829,2020,3,3.34,0
95829,2020,4,4.85,0
95829,2020,5,6.49,0
95829,2020,6,8.28,0
95829,2020,7,8.73,0
95829,2020,8,7.890000000000001,0
95829,2020,9,5.87,0
95829,2020,10,4.3,0
95829,2020,11,1.97,0
95829,2020,12,1.33,0
95832,2020,1,1.1,0
95832,2020,2,2.95,0
95832,2020,3,3.34,0
95832,2020,4,4.93,0
95832,2020,5,6.58,0
95832,2020,6,8.3,0
95832,2020,7,8.63,0
95832,2020,8,7.77,0
95832,2020,9,5.82,0
95832,2020,10,4.34,0
95832,2020,11,1.97,0
95832,2020,12,1.33,0
95833,2020,1,1.11,0
95833,2020,2,2.99,0
95833,2020,3,3.39,0
95833,2020,4,4.91,0
95833,2020,5,6.61,0
95833,2020,6,8.22,0
95833,2020,7,8.6,0
95833,2020,8,7.680000000000001,0
95833,2020,9,5.79,0
95833,2020,10,4.39,0
95833,2020,11,2.02,0
95833,2020,12,1.34,0
95834,2020,1,1.12,0
95834,2020,2,3.0,0
95834,2020,3,3.39,0
95834,2020,4,4.91,0
95834,2020,5,6.58,0
95834,2020,6,8.2,0
95834,2020,7,8.5,0
95834,2020,8,7.63,0
95834,2020,9,5.8100000000000005,0
95834,2020,10,4.4,0
95834,2020,11,2.02,0
95834,2020,12,1.34,0
93210,2020,1,1.29,0
93210,2020,2,2.88,0
93210,2020,3,3.21,0
93210,2020,4,5.03,0
93210,2020,5,7.28,0
93210,2020,6,8.43,0
93210,2020,7,8.65,0
93210,2020,8,7.75,0
93210,2020,9,5.79,0
93210,2020,10,4.2700000000000005,0
93210,2020,11,2.35,0
93210,2020,12,1.66,0
93606,2020,1,1.05,0
93606,2020,2,2.56,0
93606,2020,3,3.23,0
93606,2020,4,4.92,0
93606,2020,5,7.1,0
93606,2020,6,8.43,0
93606,2020,7,8.85,0
93606,2020,8,7.83,0
93606,2020,9,5.47,0
93606,2020,10,3.73,0
93606,2020,11,1.82,0
93606,2020,12,1.18,0
93608,2020,1,1.24,0
93608,2020,2,2.88,0
93608,2020,3,3.3400000000000003,0
93608,2020,4,5.32,0
93608,2020,5,7.72,0
93608,2020,6,8.93,0
93608,2020,7,9.24,0
93608,2020,8,8.15,0
93608,2020,9,5.95,0
93608,2020,10,4.25,0
93608,2020,11,2.27,0
93608,2020,12,1.48,0
93620,2020,1,1.07,0
93620,2020,2,2.67,0
93620,2020,3,3.2,0
93620,2020,4,4.98,0
93620,2020,5,7.1,0
93620,2020,6,8.41,0
93620,2020,7,8.67,0
93620,2020,8,7.64,0
93620,2020,9,5.54,0
93620,2020,10,3.85,0
93620,2020,11,1.93,0
93620,2020,12,1.14,0
93624,2020,1,1.12,0
93624,2020,2,2.77,0
93624,2020,3,3.29,0
93624,2020,4,5.17,0
93624,2020,5,7.59,0
93624,2020,6,8.8,0
93624,2020,7,9.22,0
93624,2020,8,8.14,0
93624,2020,9,5.82,0
93624,2020,10,4.05,0
93624,2020,11,2.13,0
93624,2020,12,1.43,0
93646,2020,1,1.1,0
93646,2020,2,2.36,0
93646,2020,3,3.14,0
93646,2020,4,4.37,0
93646,2020,5,6.55,0
93646,2020,6,7.66,0
93646,2020,7,8.22,0
93646,2020,8,7.39,0
93646,2020,9,4.95,0
93646,2020,10,3.4,0
93646,2020,11,1.73,0
93646,2020,12,1.17,0
93668,2020,1,1.09,0
93668,2020,2,2.78,0
93668,2020,3,3.3000000000000003,0
93668,2020,4,5.22,0
93668,2020,5,7.6,0
93668,2020,6,8.83,0
93668,2020,7,9.23,0
93668,2020,8,8.06,0
93668,2020,9,5.75,0
93668,2020,10,4.03,0
93668,2020,11,2.0700000000000003,0
93668,2020,12,1.31,0
93722,2020,1,1.04,0
93722,2020,2,2.47,0
93722,2020,3,3.18,0
93722,2020,4,4.75,0
93722,2020,5,6.99,0
93722,2020,6,8.28,0
93722,2020,7,8.76,0
93722,2020,8,7.78,0
93722,2020,9,5.33,0
93722,2020,10,3.62,0
93722,2020,11,1.78,0
93722,2020,12,1.17,0
93740,2026,3,0.0,0
94933,2020,1,1.06,0
94933,2020,2,2.18,0
94933,2020,3,2.64,0
94933,2020,4,3.5500000000000003,0
94933,2020,5,4.59,0
94933,2020,6,5.76,0
94933,2020,7,5.6000000000000005,0
94933,2020,8,5.45,0
94933,2020,9,4.21,0
94933,2020,10,3.14,0
94933,2020,11,1.56,0
94933,2020,12,1.05,0
94947,2020,1,1.03,0
94947,2020,2,2.3,0
94947,2020,3,2.76,0
94947,2020,4,3.79,0
94947,2020,5,4.85,0
94947,2020,6,6.04,0
94947,2020,7,5.91,0
94947,2020,8,5.74,0
94947,2020,9,4.41,0
94947,2020,10,3.37,0
94947,2020,11,1.63,0
94947,2020,12,1.11,0
94949,2020,1,1.06,0
94949,2020,2,2.34,0
94949,2020,3,2.82,0
94949,2020,4,3.93,0
94949,2020,5,5.03,0
94949,2020,6,6.14,0
94949,2020,7,5.96,0
94949,2020,8,5.8100000000000005,0
94949,2020,9,4.43,0
94949,2020,10,3.41,0
94949,2020,11,1.67,0
94949,2020,12,1.17,0
94952,2020,1,1.03,0
94952,2020,2,2.28,0
94952,2020,3,2.72,0
94952,2020,4,3.8,0
94952,2020,5,4.73,0
94952,2020,6,6.01,0
94952,2020,7,5.86,0
94952,2020,8,5.75,0
94952,2020,9,4.39,0
94952,2020,10,3.37,0
94952,2020,11,1.6,0
94952,2020,12,1.08,0
95449,2020,1,1.1,0
95449,2020,2,2.37,0
95449,2020,3,2.76,0
95449,2020,4,4.18,0
95449,2020,5,4.96,0
95449,2020,6,6.38,0
95449,2020,7,6.71,0
95449,2020,8,6.11,0
95449,2020,9,4.64,0
95449,2020,10,3.7,0
95449,2020,11,1.71,0
95449,2020,12,1.22,0
95466,2020,1,1.23,0
95466,2020,2,2.26,0
95466,2020,3,2.67,0
95466,2020,4,4.05,0
95466,2020,5,4.7,0
95466,2020,6,6.1,0
95466,2020,7,6.76,0
95466,2020,8,6.11,0
95466,2020,9,4.5600000000000005,0
95466,2020,10,3.62,0
95466,2020,11,1.69,0
95466,2020,12,1.22,0
95469,2020,1,1.11,0
95469,2020,2,2.49,0
95469,2020,3,2.98,0
95469,2020,4,4.36,0
95469,2020,5,5.18,0
95469,2020,6,6.48,0
95469,2020,7,6.84,0
95469,2020,8,6.05,0
95469,2020,9,4.76,0
95469,2020,10,3.92,0
95469,2020,11,1.82,0
95469,2020,12,1.43,0
95470,2020,1,1.17,0
95470,2020,2,2.48,0
95470,2020,3,2.92,0
95470,2020,4,4.33,0
95470,2020,5,5.08,0
95470,2020,6,6.44,0
95470,2020,7,6.92,0
95470,2020,8,6.15,0
95470,2020,9,4.78,0
95470,2020,10,3.88,0
95470,2020,11,1.81,0
95470,2020,12,1.37,0
95482,2020,1,1.14,0
95482,2020,2,2.41,0
95482,2020,3,2.8000000000000003,0
95482,2020,4,4.25,0
95482,2020,5,4.99,0
95482,2020,6,6.3500000000000005,0
95482,2020,7,6.78,0
95482,2020,8,6.11,0
95482,2020,9,4.68,0
95482,2020,10,3.77,0
95482,2020,11,1.77,0
95482,2020,12,1.32,0
95415,2020,1,1.17,0
95415,2020,2,2.29,0
95415,2020,3,2.72,0
95415,2020,4,4.08,0
95415,2020,5,4.76,0
95415,2020,6,6.22,0
95415,2020,7,6.7,0
95415,2020,8,6.0600000000000005,0
95415,2020,9,4.5600000000000005,0
95415,2020,10,3.63,0
95415,2020,11,1.67,0
95415,2020,12,1.2,0
95425,2020,1,1.07,0
95425,2020,2,2.35,0
95425,2020,3,2.75,0
95425,2020,4,4.12,0
95425,2020,5,4.9,0
95425,2020,6,6.39,0
95425,2020,7,6.6,0
95425,2020,8,6.05,0
95425,2020,9,4.62,0
95425,2020,10,3.67,0
95425,2020,11,1.66,0
95425,2020,12,1.2,0
95427,2020,1,1.3,0
95427,2020,2,2.34,0
95427,2020,3,2.76,0
95427,2020,4,4.07,0
95427,2020,5,4.8100000000000005,0
95427,2020,6,6.2,0
95427,2020,7,6.89,0
95427,2020,8,6.19,0
95427,2020,9,4.61,0
95427,2020,10,3.71,0
95427,2020,11,1.77,0
95427,2020,12,1.29,0
95432,2020,1,1.26,0
95432,2020,2,2.2,0
95432,2020,3,2.59,0
95432,2020,4,3.88,0
95432,2020,5,4.53,0
95432,2020,6,5.94,0
95432,2020,7,6.68,0
95432,2020,8,6.03,0
95432,2020,9,4.42,0
95432,2020,10,3.51,0
95432,2020,11,1.66,0
95432,2020,12,1.21,0
95445,2020,1,1.17,0
95445,2020,2,2.12,0
95445,2020,3,2.56,0
95445,2020,4,3.79,0
95445,2020,5,4.42,0
95445,2020,6,5.91,0
95445,2020,7,6.41,0
95445,2020,8,5.93,0
95445,2020,9,4.34,0
95445,2020,10,3.41,0
95445,2020,11,1.59,0
95445,2020,12,1.08,0
95454,2020,1,1.2,0
95454,2020,2,2.26,0
