year,county,month,eto_in,precip_in
2016,Marin,6,0.10528885544596736,0.0
2016,Marin,7,0.10905216187109815,0.0
2016,Marin,8,0.09211270254467731,0.0
2016,Marin,9,0.07968505431538167,0.0
2016,Marin,10,0.04349462664513332,0.0
2016,Marin,11,0.023779278191308574,0.0
2016,Marin,12,0.015523713028296771,0.0
2024,Marin,1,1.0489298524779593,0.0
2024,Marin,2,1.5941040179881238,0.0
2024,Marin,3,2.6666961199497634,0.0
2024,Marin,4,3.772662003894592,0.0
2024,Marin,5,4.8789151184135235,0.0
2024,Marin,6,5.629996541285377,0.0
2024,Marin,7,6.021606663085173,0.0
2024,Marin,8,5.303977411238217,0.0
2024,Marin,9,4.1304113374298845,0.0
2024,Marin,10,3.1792876117708757,0.0
2024,Marin,11,1.458453185728857,0.0
2024,Marin,12,0.9043526650570516,0.0
2021,Mendocino,1,1.1934048697657424,0.0
2021,Mendocino,2,1.9934832435876824,0.0
2021,Mendocino,3,3.1433877665987713,0.0
2021,Mendocino,4,-177274.22524342136,0.0
2021,Mendocino,5,6.4025693991346815,0.0
2021,Mendocino,6,7.005126620346473,0.0
2021,Mendocino,7,7.194161521859286,0.0
2021,Mendocino,8,6.520797806632705,0.0
2021,Mendocino,9,4.97252984071597,0.0
2021,Mendocino,10,2.7818006319214703,0.0
2021,Mendocino,11,1.4480016532587439,0.0
2021,Mendocino,12,0.7513846994335375,0.0
2024,Mendocino,1,1.0374689239291552,0.0
2024,Mendocino,2,1.6237953328875658,0.0
2024,Mendocino,3,2.6078180362845997,0.0
2024,Mendocino,4,4.077588602369415,0.0
2024,Mendocino,5,5.941264104178217,0.0
2024,Mendocino,6,6.7866768359476275,0.0
2024,Mendocino,7,7.015095186791845,0.0
2024,Mendocino,8,5.889340869979544,0.0
2024,Mendocino,9,4.7557882933425475,0.0
2024,Mendocino,10,3.3713333818138858,0.0
2024,Mendocino,11,1.3673674593511302,0.0
2024,Mendocino,12,0.874329349948167,0.0
2023,Merced,1,1.1061677585928384,0.0
2023,Merced,2,1.6460307176918714,0.0
2023,Merced,3,2.4433599558285204,0.0
2023,Merced,4,4.4717872318310405,0.0
2023,Merced,5,5.584815796725476,0.0
2023,Merced,6,6.432837834800641,0.0
2023,Merced,7,7.706095503236687,0.0
2023,Merced,8,6.584731001423337,0.0
2023,Merced,9,4.686567752537562,0.0
2023,Merced,10,3.141015762680827,0.0
2023,Merced,11,1.655450261258527,0.0
2023,Merced,12,1.0087949851739693,0.0
2024,Merced,1,1.0258842359347033,0.0
2024,Merced,2,1.63452284074112,0.0
2024,Merced,3,2.9705688396523158,0.0
2024,Merced,4,4.277760716786324,0.0
2024,Merced,5,6.4070352004904425,0.0
2024,Merced,6,7.737196002791361,0.0
2024,Merced,7,8.155371424966372,0.0
2024,Merced,8,6.992210209771595,0.0
2024,Merced,9,5.182570463014101,0.0
2024,Merced,10,3.5929670329152508,0.0
2024,Merced,11,1.6479337727220178,0.0
2024,Merced,12,0.8695032813138817,0.0
2024,Mono,1,1.99,0.0
2024,Mono,2,2.1,0.0
2024,Mono,3,3.73,0.0
2024,Mono,4,5.17,0.0
2024,Mono,5,6.55,0.0
2024,Mono,6,7.46,0.0
2024,Mono,7,7.45,0.0
2024,Mono,8,6.97,0.0
2024,Mono,9,5.22,0.0
2024,Mono,10,3.77,0.0
2024,Mono,11,2.13,0.0
2024,Mono,12,1.83,0.0
