year,ava_id,month,eto_in,precip_in,ava_name
2016,spring_mountain_district,9,4.782505661140456,0.0,Spring Mountain District
2016,spring_mountain_district,10,2.491499423662705,0.0,Spring Mountain District
2016,spring_mountain_district,11,1.2028175882484082,0.0,Spring Mountain District
2016,spring_mountain_district,12,0.8209605008268427,0.0,Spring Mountain District
2018,spring_mountain_district,1,0.8300051682975351,0.0,Spring Mountain District
2018,spring_mountain_district,2,2.2363011621748567,0.0,Spring Mountain District
2018,spring_mountain_district,3,2.6849418775896794,0.0,Spring Mountain District
2018,spring_mountain_district,4,3.9431053794209454,0.0,Spring Mountain District
2018,spring_mountain_district,5,5.727980069142668,0.0,Spring Mountain District
2018,spring_mountain_district,6,6.940262771109747,0.0,Spring Mountain District
2018,spring_mountain_district,7,7.002522257611819,0.0,Spring Mountain District
2018,spring_mountain_district,8,5.868016247225413,0.0,Spring Mountain District
2018,spring_mountain_district,9,4.740781331073586,0.0,Spring Mountain District
2018,spring_mountain_district,10,3.601699580157952,0.0,Spring Mountain District
2018,spring_mountain_district,11,1.857229747854294,0.0,Spring Mountain District
2018,spring_mountain_district,12,0.9600103365950703,0.0,Spring Mountain District
2019,spring_mountain_district,1,1.0700051554225267,0.0,Spring Mountain District
2019,spring_mountain_district,2,1.4754614382098485,0.0,Spring Mountain District
2019,spring_mountain_district,3,2.7545506325983022,0.0,Spring Mountain District
2019,spring_mountain_district,4,4.224923548643649,0.0,Spring Mountain District
2019,spring_mountain_district,5,4.8880564185993665,0.0,Spring Mountain District
2019,spring_mountain_district,6,6.9607269703636865,0.0,Spring Mountain District
2019,spring_mountain_district,7,6.942155043851324,0.0,Spring Mountain District
2019,spring_mountain_district,8,6.518107972824633,0.0,Spring Mountain District
2019,spring_mountain_district,9,5.0535624956488565,0.0,Spring Mountain District
2019,spring_mountain_district,10,4.11354187395875,0.0,Spring Mountain District
2019,spring_mountain_district,11,1.8799793783098935,0.0,Spring Mountain District
2019,spring_mountain_district,12,0.6890943498109803,0.0,Spring Mountain District
2020,spring_mountain_district,1,0.9800105644010709,0.0,Spring Mountain District
2020,spring_mountain_district,2,2.6444465752874713,0.0,Spring Mountain District
2020,spring_mountain_district,3,3.0044360108864003,0.0,Spring Mountain District
2020,spring_mountain_district,4,4.512423592814697,0.0,Spring Mountain District
2020,spring_mountain_district,5,5.696875450302702,0.0,Spring Mountain District
2020,spring_mountain_district,6,7.0684515786766395,0.0,Spring Mountain District
2020,spring_mountain_district,7,7.010395328141385,0.0,Spring Mountain District
2020,spring_mountain_district,8,6.472439439416301,0.0,Spring Mountain District
2020,spring_mountain_district,9,5.0208685932429,0.0,Spring Mountain District
2020,spring_mountain_district,10,3.9551870996696215,0.0,Spring Mountain District
2020,spring_mountain_district,11,1.7772364931450744,0.0,Spring Mountain District
2020,spring_mountain_district,12,1.2380087107304367,0.0,Spring Mountain District
2021,spring_mountain_district,1,1.2761615405313689,0.0,Spring Mountain District
2021,spring_mountain_district,2,2.263706125838029,0.0,Spring Mountain District
2021,spring_mountain_district,3,3.541755943736802,0.0,Spring Mountain District
2021,spring_mountain_district,5,6.8372265374745895,0.0,Spring Mountain District
2021,spring_mountain_district,6,7.0967301484158805,0.0,Spring Mountain District
2021,spring_mountain_district,7,6.940577451417915,0.0,Spring Mountain District
2021,spring_mountain_district,8,6.282075462127447,0.0,Spring Mountain District
2021,spring_mountain_district,9,5.197376877542444,0.0,Spring Mountain District
2021,spring_mountain_district,10,3.001347990012124,0.0,Spring Mountain District
2021,spring_mountain_district,11,1.3499911564665967,0.0,Spring Mountain District
2021,spring_mountain_district,12,0.6490514395495962,0.0,Spring Mountain District
2022,spring_mountain_district,1,1.2688228833550967,0.0,Spring Mountain District
2022,spring_mountain_district,2,2.3559142965366213,0.0,Spring Mountain District
2022,spring_mountain_district,3,3.7688764728808613,0.0,Spring Mountain District
2022,spring_mountain_district,4,4.7996150160570155,0.0,Spring Mountain District
2022,spring_mountain_district,5,6.6360712280154734,0.0,Spring Mountain District
2022,spring_mountain_district,6,7.258930062406627,0.0,Spring Mountain District
2022,spring_mountain_district,7,7.162337031273031,0.0,Spring Mountain District
2022,spring_mountain_district,8,6.761265638536188,0.0,Spring Mountain District
2022,spring_mountain_district,9,5.214852959951636,0.0,Spring Mountain District
2022,spring_mountain_district,10,3.4506452573749247,0.0,Spring Mountain District
2022,spring_mountain_district,11,1.7258894203229604,0.0,Spring Mountain District
2022,spring_mountain_district,12,0.679439427417917,0.0,Spring Mountain District
2023,spring_mountain_district,1,1.3464630691187771,0.0,Spring Mountain District
2023,spring_mountain_district,2,1.7458322570288096,0.0,Spring Mountain District
2023,spring_mountain_district,3,2.5011163491871793,0.0,Spring Mountain District
2023,spring_mountain_district,4,4.609842010050394,0.0,Spring Mountain District
2023,spring_mountain_district,5,5.089147623176174,0.0,Spring Mountain District
2023,spring_mountain_district,6,6.0937564008956,0.0,Spring Mountain District
2023,spring_mountain_district,7,7.146228789428069,0.0,Spring Mountain District
2023,spring_mountain_district,8,6.352679143589995,0.0,Spring Mountain District
2023,spring_mountain_district,9,4.5150879573382126,0.0,Spring Mountain District
2023,spring_mountain_district,10,3.3204410347482356,0.0,Spring Mountain District
2023,spring_mountain_district,11,1.7564122092913759,0.0,Spring Mountain District
2023,spring_mountain_district,12,0.8582219983417508,0.0,Spring Mountain District
2024,spring_mountain_district,1,0.9877888559069982,0.0,Spring Mountain District
2024,spring_mountain_district,2,1.6054963060825522,0.0,Spring Mountain District
2024,spring_mountain_district,3,2.970998426860208,0.0,Spring Mountain District
2024,spring_mountain_district,4,4.370940279909177,0.0,Spring Mountain District
2024,spring_mountain_district,5,6.345162387787237,0.0,Spring Mountain District
2024,spring_mountain_district,6,7.125226349433371,0.0,Spring Mountain District
2024,spring_mountain_district,7,7.531272534191623,0.0,Spring Mountain District
2024,spring_mountain_district,8,6.394699729538085,0.0,Spring Mountain District
2024,spring_mountain_district,9,5.05586926323072,0.0,Spring Mountain District
2024,spring_mountain_district,10,3.721513417365288,0.0,Spring Mountain District
2024,spring_mountain_district,11,1.6232619032091375,0.0,Spring Mountain District
2024,spring_mountain_district,12,0.8499883706097937,0.0,Spring Mountain District
2016,st__helena,1,0.9355634105348962,0.0,St. Helena
2016,st__helena,2,1.8340748048109847,0.0,St. Helena
2016,st__helena,3,2.5473261177930344,0.0,St. Helena
2016,st__helena,4,4.131299812857066,0.0,St. Helena
2016,st__helena,5,5.057600219327261,0.0,St. Helena
2016,st__helena,6,6.280316755867918,0.0,St. Helena
2016,st__helena,7,6.641573914391293,0.0,St. Helena
2016,st__helena,8,5.668958487597589,0.0,St. Helena
2016,st__helena,9,4.640765036415673,0.0,St. Helena
2016,st__helena,10,2.417644060887207,0.0,St. Helena
2016,st__helena,11,1.167138512152445,0.0,St. Helena
2016,st__helena,12,0.7966183495643671,0.0,St. Helena
2018,st__helena,1,0.8300000000000001,0.0,St. Helena
2018,st__helena,2,2.233999959103193,0.0,St. Helena
2018,st__helena,3,2.68174994376689,0.0,St. Helena
2018,st__helena,4,3.938749923318487,0.0,St. Helena
2018,st__helena,5,5.720499867085377,0.0,St. Helena
2018,st__helena,6,6.934249892645882,0.0,St. Helena
2018,st__helena,7,6.991499805740167,0.0,St. Helena
2018,st__helena,8,5.860499867085377,0.0,St. Helena
2018,st__helena,9,4.734999897757982,0.0,St. Helena
2018,st__helena,10,3.5964999079821838,0.0,St. Helena
2018,st__helena,11,1.8554999693273948,0.0,St. Helena
2018,st__helena,12,0.96,0.0,St. Helena
2019,st__helena,1,1.0700000000000003,0.0,St. Helena
2019,st__helena,2,1.472507458604633,0.0,St. Helena
2019,st__helena,3,2.7510089503255593,0.0,St. Helena
2019,st__helena,4,4.221758204465097,0.0,St. Helena
2019,st__helena,5,4.8805193923720465,0.0,St. Helena
2019,st__helena,6,6.955014917209266,0.0,St. Helena
2019,st__helena,7,6.937262679627877,0.0,St. Helena
2019,st__helena,8,6.510519392372046,0.0,St. Helena
2019,st__helena,9,5.049510442046486,0.0,St. Helena
2019,st__helena,10,4.109510442046487,0.0,St. Helena
2019,st__helena,11,1.8800000000000001,0.0,St. Helena
2019,st__helena,12,0.6885014917209266,0.0,St. Helena
2020,st__helena,1,0.98,0.0,St. Helena
2020,st__helena,2,2.6395966992335365,0.0,St. Helena
2020,st__helena,3,2.9995966992335363,0.0,St. Helena
2020,st__helena,4,4.505881234674086,0.0,St. Helena
2020,st__helena,5,5.685477933907622,0.0,St. Helena
2020,st__helena,6,7.0584503055551835,0.0,St. Helena
2020,st__helena,7,7.002165770114635,0.0,St. Helena
2020,st__helena,8,6.465881234674085,0.0,St. Helena
2020,st__helena,9,5.012908863026524,0.0,St. Helena
2020,st__helena,10,3.951082885057317,0.0,St. Helena
2020,st__helena,11,1.7747983496167683,0.0,St. Helena
2020,st__helena,12,1.2362845354405487,0.0,St. Helena
2021,st__helena,1,1.2739795723118275,0.0,St. Helena
2021,st__helena,2,2.2602168050067193,0.0,St. Helena
2021,st__helena,3,3.537206591162633,0.0,St. Helena
2021,st__helena,5,6.830433610013439,0.0,St. Helena
2021,st__helena,6,7.0896810565524175,0.0,St. Helena
2021,st__helena,7,6.93570148424059,0.0,St. Helena
2021,st__helena,8,6.277959144623655,0.0,St. Helena
2021,st__helena,9,5.1904336100134385,0.0,St. Helena
2021,st__helena,10,2.996454037701611,0.0,St. Helena
2021,st__helena,11,1.35,0.0,St. Helena
2021,st__helena,12,0.6484948930779568,0.0,St. Helena
2022,st__helena,1,1.2685252902082835,0.0,St. Helena
2022,st__helena,2,2.354838515728992,0.0,St. Helena
2022,st__helena,3,3.765990256978692,0.0,St. Helena
2022,st__helena,4,4.794192578644959,0.0,St. Helena
2022,st__helena,5,6.629768449269809,0.0,St. Helena
2022,st__helena,6,7.253455223749101,0.0,St. Helena
2022,st__helena,7,7.157879353124251,0.0,St. Helena
2022,st__helena,8,6.756404643332535,0.0,St. Helena
2022,st__helena,9,5.210828772707685,0.0,St. Helena
2022,st__helena,10,3.4482023216662667,0.0,St. Helena
2022,st__helena,11,1.7248385157289918,0.0,St. Helena
2022,st__helena,12,0.6792626451041416,0.0,St. Helena
2023,st__helena,1,1.345720735522409,0.0,St. Helena
2023,st__helena,2,1.7450075247761436,0.0,St. Helena
2023,st__helena,3,2.4993018388060215,0.0,St. Helena
2023,st__helena,4,4.607875417313491,0.0,St. Helena
2023,st__helena,5,5.087162206567226,0.0,St. Helena
2023,st__helena,6,6.09074330985084,0.0,St. Helena
2023,st__helena,7,7.1435961528359,0.0,St. Helena
2023,st__helena,8,6.3493168883583095,0.0,St. Helena
2023,st__helena,9,4.51216973134337,0.0,St. Helena
2023,st__helena,10,3.3185886280597567,0.0,St. Helena
2023,st__helena,11,1.755720735522409,0.0,St. Helena
2023,st__helena,12,0.8578603677612043,0.0,St. Helena
2024,st__helena,1,0.9870754470558902,0.0,St. Helena
2024,st__helena,2,1.6041508941117806,0.0,St. Helena
2024,st__helena,3,2.9683017882235614,0.0,St. Helena
2024,st__helena,4,4.368301788223562,0.0,St. Helena
2024,st__helena,5,6.340990405863287,0.0,St. Helena
2024,st__helena,6,7.120990405863287,0.0,St. Helena
2024,st__helena,7,7.525872438211095,0.0,St. Helena
2024,st__helena,8,6.390259267627259,0.0,St. Helena
2024,st__helena,9,5.051721544099314,0.0,St. Helena
2024,st__helena,10,3.7190329264595885,0.0,St. Helena
2024,st__helena,11,1.6212263411676706,0.0,St. Helena
2024,st__helena,12,0.8500000000000001,0.0,St. Helena
2014,sta__rita_hills,1,2.6963527928104014,0.0,Sta. Rita Hills
2014,sta__rita_hills,2,2.465445250980344,0.0,Sta. Rita Hills
2014,sta__rita_hills,3,3.5836131274508594,0.0,Sta. Rita Hills
2014,sta__rita_hills,4,4.298150836601146,0.0,Sta. Rita Hills
2014,sta__rita_hills,5,5.525394131372235,0.0,Sta. Rita Hills
2014,sta__rita_hills,6,4.475360051633496,0.0,Sta. Rita Hills
2014,sta__rita_hills,7,5.067192175162981,0.0,Sta. Rita Hills
2014,sta__rita_hills,8,4.792654466012694,0.0,Sta. Rita Hills
2014,sta__rita_hills,9,3.865394131372235,0.0,Sta. Rita Hills
2014,sta__rita_hills,10,3.6254282111109744,0.0,Sta. Rita Hills
2014,sta__rita_hills,11,2.611815083660115,0.0,Sta. Rita Hills
2014,sta__rita_hills,12,1.8490924581699426,0.0,Sta. Rita Hills
2016,sta__rita_hills,1,1.6482037592592547,0.0,Sta. Rita Hills
2016,sta__rita_hills,2,2.9879201838977933,0.0,Sta. Rita Hills
2016,sta__rita_hills,3,3.0143619554367116,0.0,Sta. Rita Hills
2016,sta__rita_hills,4,3.8516847208357983,0.0,Sta. Rita Hills
2016,sta__rita_hills,5,3.8076151016042674,0.0,Sta. Rita Hills
2016,sta__rita_hills,6,4.380520151614168,0.0,Sta. Rita Hills
2016,sta__rita_hills,7,4.345264456228944,0.0,Sta. Rita Hills
2016,sta__rita_hills,8,3.7282897869875122,0.0,Sta. Rita Hills
2016,sta__rita_hills,9,3.481499919290939,0.0,Sta. Rita Hills
2016,sta__rita_hills,10,2.7763860115864447,0.0,Sta. Rita Hills
2016,sta__rita_hills,11,2.0977138754208693,0.0,Sta. Rita Hills
2016,sta__rita_hills,12,1.3925999677163756,0.0,Sta. Rita Hills
2018,sta__rita_hills,1,2.253699329679753,0.0,Sta. Rita Hills
2018,sta__rita_hills,2,2.6761655494662544,0.0,Sta. Rita Hills
2018,sta__rita_hills,3,2.894797318719011,0.0,Sta. Rita Hills
2018,sta__rita_hills,4,4.149594637438021,0.0,Sta. Rita Hills
2018,sta__rita_hills,5,4.378226406690778,0.0,Sta. Rita Hills
2018,sta__rita_hills,6,5.004256835303039,0.0,Sta. Rita Hills
2018,sta__rita_hills,7,5.649189274876043,0.0,Sta. Rita Hills
2018,sta__rita_hills,8,5.110557505623287,0.0,Sta. Rita Hills
2018,sta__rita_hills,9,3.834391956157032,0.0,Sta. Rita Hills
2018,sta__rita_hills,10,3.3221959780785157,0.0,Sta. Rita Hills
2018,sta__rita_hills,11,2.3560304286122613,0.0,Sta. Rita Hills
2018,sta__rita_hills,12,1.7686317692527562,0.0,Sta. Rita Hills
2019,sta__rita_hills,1,1.764811575326067,0.0,Sta. Rita Hills
2019,sta__rita_hills,2,1.9061714897191944,0.0,Sta. Rita Hills
2019,sta__rita_hills,3,3.389874383550711,0.0,Sta. Rita Hills
2019,sta__rita_hills,4,3.814560342427489,0.0,Sta. Rita Hills
2019,sta__rita_hills,5,4.118388852708295,0.0,Sta. Rita Hills
2019,sta__rita_hills,6,4.60912068485498,0.0,Sta. Rita Hills
2019,sta__rita_hills,7,4.957635154012563,0.0,Sta. Rita Hills
2019,sta__rita_hills,8,4.533932260181047,0.0,Sta. Rita Hills
2019,sta__rita_hills,9,4.269497534202846,0.0,Sta. Rita Hills
2019,sta__rita_hills,10,3.697154554764456,0.0,Sta. Rita Hills
2019,sta__rita_hills,11,2.088388852708295,0.0,Sta. Rita Hills
2019,sta__rita_hills,12,1.419874383550711,0.0,Sta. Rita Hills
2020,sta__rita_hills,1,2.011175729481211,0.0,Sta. Rita Hills
2020,sta__rita_hills,2,2.7105815653309033,0.0,Sta. Rita Hills
2020,sta__rita_hills,3,3.035878647406057,0.0,Sta. Rita Hills
2020,sta__rita_hills,4,3.837635942218172,0.0,Sta. Rita Hills
2020,sta__rita_hills,5,4.8311505318424,0.0,Sta. Rita Hills
2020,sta__rita_hills,6,4.964083556135727,0.0,Sta. Rita Hills
2020,sta__rita_hills,7,4.690543768872687,0.0,Sta. Rita Hills
2020,sta__rita_hills,8,4.9023136625042065,0.0,Sta. Rita Hills
2020,sta__rita_hills,9,3.8011505318424006,0.0,Sta. Rita Hills
2020,sta__rita_hills,10,3.2746903191054404,0.0,Sta. Rita Hills
2020,sta__rita_hills,11,2.2276359422181717,0.0,Sta. Rita Hills
2020,sta__rita_hills,12,1.9811631306618063,0.0,Sta. Rita Hills
2021,sta__rita_hills,1,1.9113688362354813,0.0,Sta. Rita Hills
2021,sta__rita_hills,2,2.560105632209317,0.0,Sta. Rita Hills
2021,sta__rita_hills,3,3.2314744684447985,0.0,Sta. Rita Hills
2021,sta__rita_hills,5,4.215792241569877,0.0,Sta. Rita Hills
2021,sta__rita_hills,6,4.8221082617007,0.0,Sta. Rita Hills
2021,sta__rita_hills,7,4.703477097936182,0.0,Sta. Rita Hills
2021,sta__rita_hills,8,4.349687485857688,0.0,Sta. Rita Hills
2021,sta__rita_hills,9,3.4781073852035727,0.0,Sta. Rita Hills
2021,sta__rita_hills,10,3.1477904885756214,0.0,Sta. Rita Hills
2021,sta__rita_hills,11,2.415158448313975,0.0,Sta. Rita Hills
2021,sta__rita_hills,12,1.186316020130823,0.0,Sta. Rita Hills
2022,sta__rita_hills,1,1.971494570208598,0.0,Sta. Rita Hills
2022,sta__rita_hills,2,2.832989140417196,0.0,Sta. Rita Hills
2022,sta__rita_hills,3,3.4095924084962825,0.0,Sta. Rita Hills
2022,sta__rita_hills,4,4.307255455302014,0.0,Sta. Rita Hills
2022,sta__rita_hills,5,4.72024459571921,0.0,Sta. Rita Hills
2022,sta__rita_hills,6,5.141739165927809,0.0,Sta. Rita Hills
2022,sta__rita_hills,7,5.053016340395431,0.0,Sta. Rita Hills
2022,sta__rita_hills,8,4.777690246783966,0.0,Sta. Rita Hills
2022,sta__rita_hills,9,3.884483710625794,0.0,Sta. Rita Hills
2022,sta__rita_hills,10,2.77192936169055,0.0,Sta. Rita Hills
2022,sta__rita_hills,11,2.118940221273354,0.0,Sta. Rita Hills
2022,sta__rita_hills,12,1.3114945702085983,0.0,Sta. Rita Hills
2023,sta__rita_hills,1,0.19057929018817668,0.0,Sta. Rita Hills
2023,sta__rita_hills,2,0.24626804381459194,0.0,Sta. Rita Hills
2023,sta__rita_hills,3,0.32423229889157335,0.0,Sta. Rita Hills
2023,sta__rita_hills,4,0.4776857533288065,0.0,Sta. Rita Hills
2023,sta__rita_hills,5,0.51481158907975,0.0,Sta. Rita Hills
2023,sta__rita_hills,6,0.5519374248306935,0.0,Sta. Rita Hills
2023,sta__rita_hills,7,0.7066284071262915,0.0,Sta. Rita Hills
2023,sta__rita_hills,8,0.6249515684742157,0.0,Sta. Rita Hills
2023,sta__rita_hills,9,0.46036036331169955,0.0,Sta. Rita Hills
2023,sta__rita_hills,10,0.4009590261101899,0.0,Sta. Rita Hills
2023,sta__rita_hills,11,0.2846314074239002,0.0,Sta. Rita Hills
2023,sta__rita_hills,12,0.1967669294800006,0.0,Sta. Rita Hills
2024,sta__rita_hills,1,1.6203997749862593,0.0,Sta. Rita Hills
2024,sta__rita_hills,2,1.9951998874931296,0.0,Sta. Rita Hills
2024,sta__rita_hills,3,2.9664998593664116,0.0,Sta. Rita Hills
2024,sta__rita_hills,4,3.6394995780992363,0.0,Sta. Rita Hills
2024,sta__rita_hills,5,4.172899071818319,0.0,Sta. Rita Hills
2024,sta__rita_hills,6,4.556698340523662,0.0,Sta. Rita Hills
2024,sta__rita_hills,7,4.907998312396944,0.0,Sta. Rita Hills
2024,sta__rita_hills,8,4.871098678044273,0.0,Sta. Rita Hills
2024,sta__rita_hills,9,3.5606989030580136,0.0,Sta. Rita Hills
2024,sta__rita_hills,10,2.7337992687053427,0.0,Sta. Rita Hills
2024,sta__rita_hills,11,1.8468996343526713,0.0,Sta. Rita Hills
2024,sta__rita_hills,12,1.640399774986259,0.0,Sta. Rita Hills
2014,stags_leap_district,1,1.73,0.0,Stags Leap District
2014,stags_leap_district,2,1.71,0.0,Stags Leap District
2014,stags_leap_district,3,3.35,0.0,Stags Leap District
2014,stags_leap_district,4,4.59,0.0,Stags Leap District
2014,stags_leap_district,5,6.58,0.0,Stags Leap District
2014,stags_leap_district,6,7.15,0.0,Stags Leap District
2014,stags_leap_district,7,7.29,0.0,Stags Leap District
2014,stags_leap_district,8,6.19,0.0,Stags Leap District
2014,stags_leap_district,9,4.92,0.0,Stags Leap District
2014,stags_leap_district,10,3.47,0.0,Stags Leap District
2014,stags_leap_district,11,1.52,0.0,Stags Leap District
2014,stags_leap_district,12,1.06,0.0,Stags Leap District
2016,stags_leap_district,1,1.01,0.0,Stags Leap District
2016,stags_leap_district,2,2.03,0.0,Stags Leap District
2016,stags_leap_district,3,2.79,0.0,Stags Leap District
2016,stags_leap_district,4,4.58,0.0,Stags Leap District
2016,stags_leap_district,5,5.59,0.0,Stags Leap District
2016,stags_leap_district,6,6.89,0.0,Stags Leap District
2016,stags_leap_district,7,7.34,0.0,Stags Leap District
2016,stags_leap_district,8,6.28,0.0,Stags Leap District
2016,stags_leap_district,9,5.07,0.0,Stags Leap District
2016,stags_leap_district,10,2.72,0.0,Stags Leap District
2016,stags_leap_district,11,1.29,0.0,Stags Leap District
2016,stags_leap_district,12,0.91,0.0,Stags Leap District
2018,stags_leap_district,1,0.85,0.0,Stags Leap District
2018,stags_leap_district,2,2.25,0.0,Stags Leap District
2018,stags_leap_district,3,2.75,0.0,Stags Leap District
2018,stags_leap_district,4,4.05,0.0,Stags Leap District
2018,stags_leap_district,5,5.83,0.0,Stags Leap District
2018,stags_leap_district,6,7.03,0.0,Stags Leap District
2018,stags_leap_district,7,7.28,0.0,Stags Leap District
2018,stags_leap_district,8,6.05,0.0,Stags Leap District
2018,stags_leap_district,9,4.91,0.0,Stags Leap District
2018,stags_leap_district,10,3.65,0.0,Stags Leap District
2018,stags_leap_district,11,1.9,0.0,Stags Leap District
2018,stags_leap_district,12,1.0,0.0,Stags Leap District
2019,stags_leap_district,1,1.08,0.0,Stags Leap District
2019,stags_leap_district,2,1.5,0.0,Stags Leap District
2019,stags_leap_district,3,2.81,0.0,Stags Leap District
2019,stags_leap_district,4,4.33,0.0,Stags Leap District
2019,stags_leap_district,5,4.97,0.0,Stags Leap District
2019,stags_leap_district,6,7.13,0.0,Stags Leap District
2019,stags_leap_district,7,7.1,0.0,Stags Leap District
2019,stags_leap_district,8,6.640000000000001,0.0,Stags Leap District
2019,stags_leap_district,9,5.12,0.0,Stags Leap District
2019,stags_leap_district,10,4.13,0.0,Stags Leap District
2019,stags_leap_district,11,1.89,0.0,Stags Leap District
2019,stags_leap_district,12,0.72,0.0,Stags Leap District
2020,stags_leap_district,1,0.99,0.0,Stags Leap District
2020,stags_leap_district,2,2.68,0.0,Stags Leap District
2020,stags_leap_district,3,3.06,0.0,Stags Leap District
2020,stags_leap_district,4,4.57,0.0,Stags Leap District
2020,stags_leap_district,5,5.86,0.0,Stags Leap District
2020,stags_leap_district,6,7.22,0.0,Stags Leap District
2020,stags_leap_district,7,7.15,0.0,Stags Leap District
2020,stags_leap_district,8,6.62,0.0,Stags Leap District
2020,stags_leap_district,9,5.08,0.0,Stags Leap District
2020,stags_leap_district,10,3.98,0.0,Stags Leap District
2020,stags_leap_district,11,1.81,0.0,Stags Leap District
2020,stags_leap_district,12,1.27,0.0,Stags Leap District
2021,stags_leap_district,1,1.34,0.0,Stags Leap District
2021,stags_leap_district,2,2.34,0.0,Stags Leap District
2021,stags_leap_district,3,3.65,0.0,Stags Leap District
2021,stags_leap_district,5,6.93,0.0,Stags Leap District
2021,stags_leap_district,6,7.18,0.0,Stags Leap District
2021,stags_leap_district,7,7.03,0.0,Stags Leap District
2021,stags_leap_district,8,6.36,0.0,Stags Leap District
2021,stags_leap_district,9,5.28,0.0,Stags Leap District
2021,stags_leap_district,10,3.0500000000000003,0.0,Stags Leap District
2021,stags_leap_district,11,1.36,0.0,Stags Leap District
2021,stags_leap_district,12,0.64,0.0,Stags Leap District
2022,stags_leap_district,1,1.26,0.0,Stags Leap District
2022,stags_leap_district,2,2.41,0.0,Stags Leap District
2022,stags_leap_district,3,3.83,0.0,Stags Leap District
2022,stags_leap_district,4,4.94,0.0,Stags Leap District
2022,stags_leap_district,5,6.78,0.0,Stags Leap District
2022,stags_leap_district,6,7.43,0.0,Stags Leap District
2022,stags_leap_district,7,7.27,0.0,Stags Leap District
2022,stags_leap_district,8,6.88,0.0,Stags Leap District
2022,stags_leap_district,9,5.34,0.0,Stags Leap District
2022,stags_leap_district,10,3.56,0.0,Stags Leap District
2022,stags_leap_district,11,1.72,0.0,Stags Leap District
2022,stags_leap_district,12,0.69,0.0,Stags Leap District
2023,stags_leap_district,1,1.37,0.0,Stags Leap District
2023,stags_leap_district,2,1.8,0.0,Stags Leap District
2023,stags_leap_district,3,2.54,0.0,Stags Leap District
2023,stags_leap_district,4,4.69,0.0,Stags Leap District
2023,stags_leap_district,5,5.19,0.0,Stags Leap District
2023,stags_leap_district,6,6.21,0.0,Stags Leap District
2023,stags_leap_district,7,7.24,0.0,Stags Leap District
2023,stags_leap_district,8,6.49,0.0,Stags Leap District
2023,stags_leap_district,9,4.62,0.0,Stags Leap District
2023,stags_leap_district,10,3.39,0.0,Stags Leap District
2023,stags_leap_district,11,1.86,0.0,Stags Leap District
2023,stags_leap_district,12,0.9,0.0,Stags Leap District
2024,stags_leap_district,1,1.03,0.0,Stags Leap District
2024,stags_leap_district,2,1.65,0.0,Stags Leap District
2024,stags_leap_district,3,3.02,0.0,Stags Leap District
2024,stags_leap_district,4,4.4,0.0,Stags Leap District
2024,stags_leap_district,5,6.44,0.0,Stags Leap District
2024,stags_leap_district,6,7.22,0.0,Stags Leap District
2024,stags_leap_district,7,7.640000000000001,0.0,Stags Leap District
2024,stags_leap_district,8,6.54,0.0,Stags Leap District
2024,stags_leap_district,9,5.12,0.0,Stags Leap District
2024,stags_leap_district,10,3.77,0.0,Stags Leap District
2024,stags_leap_district,11,1.67,0.0,Stags Leap District
2024,stags_leap_district,12,0.86,0.0,Stags Leap District
2014,tehachapi_mountains,1,2.44,0.0,Tehachapi Mountains
2014,tehachapi_mountains,2,2.8000000000000003,0.0,Tehachapi Mountains
2014,tehachapi_mountains,3,4.46,0.0,Tehachapi Mountains
2014,tehachapi_mountains,4,5.77,0.0,Tehachapi Mountains
2014,tehachapi_mountains,5,7.61,0.0,Tehachapi Mountains
2014,tehachapi_mountains,6,9.12,0.0,Tehachapi Mountains
2014,tehachapi_mountains,7,9.42,0.0,Tehachapi Mountains
2014,tehachapi_mountains,8,8.57,0.0,Tehachapi Mountains
2014,tehachapi_mountains,9,6.5600000000000005,0.0,Tehachapi Mountains
2014,tehachapi_mountains,10,4.57,0.0,Tehachapi Mountains
2014,tehachapi_mountains,11,2.49,0.0,Tehachapi Mountains
2014,tehachapi_mountains,12,1.47,0.0,Tehachapi Mountains
2016,tehachapi_mountains,1,1.59,0.0,Tehachapi Mountains
2016,tehachapi_mountains,2,2.95,0.0,Tehachapi Mountains
2016,tehachapi_mountains,3,4.15,0.0,Tehachapi Mountains
2016,tehachapi_mountains,4,5.47,0.0,Tehachapi Mountains
2016,tehachapi_mountains,5,6.83,0.0,Tehachapi Mountains
2016,tehachapi_mountains,6,9.07,0.0,Tehachapi Mountains
2016,tehachapi_mountains,7,9.98,0.0,Tehachapi Mountains
2016,tehachapi_mountains,8,8.790000000000001,0.0,Tehachapi Mountains
2016,tehachapi_mountains,9,6.62,0.0,Tehachapi Mountains
2016,tehachapi_mountains,10,4.46,0.0,Tehachapi Mountains
2016,tehachapi_mountains,11,2.69,0.0,Tehachapi Mountains
2016,tehachapi_mountains,12,1.64,0.0,Tehachapi Mountains
2023,tehachapi_mountains,1,1.73,0.0,Tehachapi Mountains
2023,tehachapi_mountains,2,2.29,0.0,Tehachapi Mountains
2023,tehachapi_mountains,3,3.0,0.0,Tehachapi Mountains
2023,tehachapi_mountains,4,5.41,0.0,Tehachapi Mountains
2023,tehachapi_mountains,5,7.1000000000000005,0.0,Tehachapi Mountains
2023,tehachapi_mountains,6,7.66,0.0,Tehachapi Mountains
2023,tehachapi_mountains,7,10.02,0.0,Tehachapi Mountains
