year,ava_id,annual_eto_in,annual_precip_in,ava_name,water_deficit_in
2018,temecula_valley,58.95554420360132,0.0,Temecula Valley,58.95554420360132
2019,temecula_valley,54.20487006145519,0.0,Temecula Valley,54.20487006145519
2020,temecula_valley,57.77623370747989,0.0,Temecula Valley,57.77623370747989
2021,temecula_valley,52.563823740255465,0.0,Temecula Valley,52.563823740255465
2022,temecula_valley,60.81466408307534,0.0,Temecula Valley,60.81466408307534
2023,temecula_valley,54.15255050743371,0.0,Temecula Valley,54.15255050743371
2024,temecula_valley,56.3995154994414,0.0,Temecula Valley,56.3995154994414
2014,templeton_gap_district,21.2827986806882,0.0,Templeton Gap District,21.2827986806882
2016,templeton_gap_district,20.30825006350755,0.0,Templeton Gap District,20.30825006350755
2018,templeton_gap_district,51.87902054589249,0.0,Templeton Gap District,51.87902054589249
2019,templeton_gap_district,49.798953166091245,0.0,Templeton Gap District,49.798953166091245
2020,templeton_gap_district,50.46419423477779,0.0,Templeton Gap District,50.46419423477779
2021,templeton_gap_district,46.857694500452126,0.0,Templeton Gap District,46.857694500452126
2022,templeton_gap_district,54.28872520284175,0.0,Templeton Gap District,54.28872520284175
2023,templeton_gap_district,47.40527925060558,0.0,Templeton Gap District,47.40527925060558
2024,templeton_gap_district,49.66208716347783,0.0,Templeton Gap District,49.66208716347783
2014,tracy_hills,43.56116397092372,0.0,Tracy Hills,43.56116397092372
2016,tracy_hills,21.162156958658468,0.0,Tracy Hills,21.162156958658468
2019,tracy_hills,20.06389433534773,0.0,Tracy Hills,20.06389433534773
2020,tracy_hills,23.31354228810869,0.0,Tracy Hills,23.31354228810869
2021,tracy_hills,22.157209198673616,0.0,Tracy Hills,22.157209198673616
2022,tracy_hills,24.535923491683135,0.0,Tracy Hills,24.535923491683135
2024,tracy_hills,23.599116288340635,0.0,Tracy Hills,23.599116288340635
2014,trinity_lakes,50.57260247782322,0.0,Trinity Lakes,50.57260247782322
2016,trinity_lakes,44.601093567689595,0.0,Trinity Lakes,44.601093567689595
2018,trinity_lakes,45.118506342490655,0.0,Trinity Lakes,45.118506342490655
2019,trinity_lakes,44.26570526843066,0.0,Trinity Lakes,44.26570526843066
2020,trinity_lakes,43.934215369970424,0.0,Trinity Lakes,43.934215369970424
2021,trinity_lakes,41.23335912260619,0.0,Trinity Lakes,41.23335912260619
2022,trinity_lakes,45.56285809360882,0.0,Trinity Lakes,45.56285809360882
2023,trinity_lakes,42.43446054325224,0.0,Trinity Lakes,42.43446054325224
2024,trinity_lakes,44.36513045498566,0.0,Trinity Lakes,44.36513045498566
2014,upper_lake_valley,48.34247798655618,0.0,Upper Lake Valley,48.34247798655618
2016,upper_lake_valley,4.589451235236488,0.0,Upper Lake Valley,4.589451235236488
2018,upper_lake_valley,45.30471073658428,0.0,Upper Lake Valley,45.30471073658428
2019,upper_lake_valley,45.91991997180398,0.0,Upper Lake Valley,45.91991997180398
2020,upper_lake_valley,43.135262857362385,0.0,Upper Lake Valley,43.135262857362385
2022,upper_lake_valley,49.265720446225146,0.0,Upper Lake Valley,49.265720446225146
2023,upper_lake_valley,38.26468144252207,0.0,Upper Lake Valley,38.26468144252207
2024,upper_lake_valley,42.72740102853609,0.0,Upper Lake Valley,42.72740102853609
2014,west_sonoma_coast,27.238205885325332,0.0,West Sonoma Coast,27.238205885325332
2016,west_sonoma_coast,38.45747714674125,0.0,West Sonoma Coast,38.45747714674125
2018,west_sonoma_coast,39.35758568110884,0.0,West Sonoma Coast,39.35758568110884
2019,west_sonoma_coast,41.26470255584519,0.0,West Sonoma Coast,41.26470255584519
2020,west_sonoma_coast,42.25747886373614,0.0,West Sonoma Coast,42.25747886373614
2021,west_sonoma_coast,38.12059646809395,0.0,West Sonoma Coast,38.12059646809395
2022,west_sonoma_coast,41.220381449348004,0.0,West Sonoma Coast,41.220381449348004
2023,west_sonoma_coast,38.41368366720557,0.0,West Sonoma Coast,38.41368366720557
2024,west_sonoma_coast,41.004025575857185,0.0,West Sonoma Coast,41.004025575857185
2014,wild_horse_valley,42.33033363769927,0.0,Wild Horse Valley,42.33033363769927
2016,wild_horse_valley,41.69572279515266,0.0,Wild Horse Valley,41.69572279515266
2018,wild_horse_valley,42.19703839949692,0.0,Wild Horse Valley,42.19703839949692
2019,wild_horse_valley,42.512138599004395,0.0,Wild Horse Valley,42.512138599004395
2020,wild_horse_valley,45.08510016516648,0.0,Wild Horse Valley,45.08510016516648
2021,wild_horse_valley,38.711834211498015,0.0,Wild Horse Valley,38.711834211498015
2022,wild_horse_valley,52.11,0.0,Wild Horse Valley,52.11
2023,wild_horse_valley,34.09788198122399,0.0,Wild Horse Valley,34.09788198122399
2024,wild_horse_valley,35.96140591189612,0.0,Wild Horse Valley,35.96140591189612
2014,willow_creek,42.14783042944479,0.0,Willow Creek,42.14783042944479
2016,willow_creek,46.105913116820176,0.0,Willow Creek,46.105913116820176
2018,willow_creek,46.782392375462855,0.0,Willow Creek,46.782392375462855
2019,willow_creek,44.771908205394745,0.0,Willow Creek,44.771908205394745
2020,willow_creek,37.70540047591035,0.0,Willow Creek,37.70540047591035
2021,willow_creek,33.76234676161707,0.0,Willow Creek,33.76234676161707
2022,willow_creek,38.56941809255628,0.0,Willow Creek,38.56941809255628
2023,willow_creek,39.35032941155303,0.0,Willow Creek,39.35032941155303
2024,willow_creek,40.534628171290606,0.0,Willow Creek,40.534628171290606
2014,winters_highlands,52.88,0.0,Winters Highlands,52.88
2016,winters_highlands,50.010000000000005,0.0,Winters Highlands,50.010000000000005
2018,winters_highlands,51.050000000000004,0.0,Winters Highlands,51.050000000000004
2020,winters_highlands,27.7,0.0,Winters Highlands,27.7
2021,winters_highlands,49.09,0.0,Winters Highlands,49.09
2023,winters_highlands,50.2,0.0,Winters Highlands,50.2
2024,winters_highlands,53.43,0.0,Winters Highlands,53.43
2018,york_mountain,51.38,0.0,York Mountain,51.38
2019,york_mountain,49.09,0.0,York Mountain,49.09
2020,york_mountain,50.01,0.0,York Mountain,50.01
2021,york_mountain,46.29,0.0,York Mountain,46.29
2022,york_mountain,53.67,0.0,York Mountain,53.67
2023,york_mountain,46.92,0.0,York Mountain,46.92
2024,york_mountain,49.17,0.0,York Mountain,49.17
2014,yorkville_highlands,10.113199037280445,0.0,Yorkville Highlands,10.113199037280445
2016,yorkville_highlands,39.326826000059725,0.0,Yorkville Highlands,39.326826000059725
2018,yorkville_highlands,42.48282400874663,0.0,Yorkville Highlands,42.48282400874663
2019,yorkville_highlands,44.01561863032986,0.0,Yorkville Highlands,44.01561863032986
2020,yorkville_highlands,45.100763414752855,0.0,Yorkville Highlands,45.100763414752855
2021,yorkville_highlands,41.60775543547291,0.0,Yorkville Highlands,41.60775543547291
2022,yorkville_highlands,45.14339323699587,0.0,Yorkville Highlands,45.14339323699587
2023,yorkville_highlands,41.25890775666144,0.0,Yorkville Highlands,41.25890775666144
2024,yorkville_highlands,43.99965549341155,0.0,Yorkville Highlands,43.99965549341155
2014,yountville,49.108755259667205,0.0,Yountville,49.108755259667205
2016,yountville,46.039020294985384,0.0,Yountville,46.039020294985384
2018,yountville,47.05676938929629,0.0,Yountville,47.05676938929629
2019,yountville,47.097906965157975,0.0,Yountville,47.097906965157975
2020,yountville,50.09073104257781,0.0,Yountville,50.09073104257781
2021,yountville,44.880817947750856,0.0,Yountville,44.880817947750856
2022,yountville,51.79952496569371,0.0,Yountville,51.79952496569371
2023,yountville,46.04793645997136,0.0,Yountville,46.04793645997136
2024,yountville,49.15835133891953,0.0,Yountville,49.15835133891953
2014,yucaipa_valley,63.96,0.0,Yucaipa Valley,63.96
2018,yucaipa_valley,62.99,0.0,Yucaipa Valley,62.99
2019,yucaipa_valley,58.73,0.0,Yucaipa Valley,58.73
2020,yucaipa_valley,62.4,0.0,Yucaipa Valley,62.4
