Year,Current Item Name,Current Item Code,Legacy Item Name,Legacy Commodity Code,County,County Code,Harvested Acres,Yield,Production,Price Per Unit,Value,Unit,Row Type Id,Commodities In Group,Footnote
2021,"Hay, All",,,,Alameda,1,2540,,,,805000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Alpine,3,320,,,,218000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Amador,5,2340,,,,2459000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Butte,7,507,,,,536000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Colusa,11,9620,,,,12065000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Contra Costa,13,5260,,,,2032000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,El Dorado,17,225,,,,50300,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Imperial,25,289000,,,,408377000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Inyo,27,,,,,2611000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Kings,31,25000,,,,47487000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Marin,41,1250,,,,191000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Merced,47,96700,,,,108840000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Modoc,49,74300,,,,83956000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Mono,51,,,,,14844000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Monterey,53,730,,,,389000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Napa,55,250,,,,26300,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Plumas,63,7940,,,,5234000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Riverside,65,62300,,,,88842000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Sacramento,67,18300,,,,20961000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,San Benito,69,10000,,,,6384000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,San Joaquin,77,46800,,,,68617000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,San Luis Obispo,79,8910,,,,5302000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,San Mateo,81,643,,,,233000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Santa Clara,85,2340,,,,805000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Shasta,89,20100,,,,26095000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Sierra,91,4970,,,,2751000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Siskiyou,93,56300,,,,66712000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Solano,95,48400,,,,42585000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Sonoma,97,3360,,,,2502000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Stanislaus,99,48100,,,,45377000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Sutter,101,7860,,,,7353000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Tulare,107,52900,,,,92158000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Tuolumne,109,352,,,,68600,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Yolo,113,35500,,,,41019000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Yuba,115,1570,,,,1827000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,Sum of Others,998,290000,,,,313760000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, All",,,,State Total,999,1234687,,,,1523472200,,state total row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2021,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,Imperial,25,74900,8.49,636000,156.18,99329000,Tons,data table row,,
2021,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,Riverside,65,5780,7.99,46200,207.04,9565000,Tons,data table row,,
2021,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,Sum of Others,998,37,,,,14200,,data table row,,
2021,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,State Total,999,80717,8.46,682200,159.62,108908200,Tons,state total row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Amador,5,1490,,,,869000,,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Colusa,11,1850,1.95,3610,211.91,765000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Contra Costa,13,3530,1.21,4270,113.11,483000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Kern,29,11000,5.4,59400,186.65,11087000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Merced,47,38600,5.18,2.00E+05,167.54,33507000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Modoc,49,32400,3.52,114000,199.19,22708000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Plumas,63,990,1.86,1840,200,368000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Riverside,65,1080,5,5400,192.59,1040000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,San Benito,69,10000,2.66,26600,240,6384000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,San Diego,73,1780,1.4,2500,194.4,486000,NA,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,San Luis Obispo,79,7490,2.14,16000,214.38,3430000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,San Mateo,81,478,2.05,980,213.26,209000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Santa Clara,85,2340,1.66,3880,207.47,805000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Sierra,91,961,1.86,1790,199.44,357000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Siskiyou,93,90,,,,12500,,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Solano,95,3330,3.06,10200,202.35,2064000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Sonoma,97,2950,5.42,16000,149.06,2385000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Sutter,101,4160,2.36,9830,204.99,2015000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Tehama,103,1190,2.25,2680,179.85,482000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Tulare,107,11600,2.54,29500,190,5605000,Tons,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Sum of Others,998,4100,,,,1853000,,data table row,,
2021,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,State Total,999,141409,3.75,508480,185.22,96914500,Tons,state total row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Alameda,1,2440,1.75,4280,158.88,680000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Alpine,3,320,3.22,1030,211.65,218000,NA,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,El Dorado,17,225,1.08,243,207,50300,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Fresno,19,103000,3.1,319000,174,55506000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Glenn,21,2410,3.98,9580,186.12,1783000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Imperial,25,19700,8.48,167000,145.19,24246000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Kern,29,1590,4.4,7000,198.43,1389000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Madera,39,1600,8.69,13900,56.98,792000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Marin,41,1250,1.06,1320,144.7,191000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Napa,55,250,0.75,188,139.89,26300,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Plumas,63,1460,2.31,3370,249.85,842000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Sacramento,67,857,2.4,2060,208.25,429000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,San Joaquin,77,5670,5.34,30300,197.06,5971000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Shasta,89,17700,4.41,78000,294.45,22967000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Sierra,91,784,2,1570,249.68,392000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Siskiyou,93,20500,4.43,90800,229.5,20839000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Solano,95,10800,2.62,28300,191.06,5407000,NA,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Stanislaus,99,1160,,,,908000,,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Tehama,103,1440,3.96,5700,271.75,1549000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Tuolumne,109,352,1.5,528,129.92,68600,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Yolo,113,11700,3.5,41000,163,6683000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Yuba,115,1330,3.68,4890,308.18,1507000,Tons,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,Sum of Others,998,1860,,,,1214000,,data table row,,
2021,"Hay, Misc",4008099,"Hay, Other, Unspecified",188999,State Total,999,208398,3.94,810059,187.07,153658200,Tons,state total row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Imperial,25,43800,3.93,172000,192.55,33119000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Merced,47,13700,2.7,37000,185.7,6871000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Riverside,65,2760,5,13800,197.97,2732000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Sacramento,67,940,3.7,3480,197.7,688000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,San Bernardino,71,497,7.3,3630,139.94,508000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Solano,95,4500,3.33,15000,198.47,2977000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Tulare,107,6520,3.19,20800,187.02,3890000,Tons,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,Sum of Others,998,1930,,,,1082000,,data table row,,
2021,"Hay, Sudan",4008005,"Hay, Sudan",188899,State Total,999,74647,3.65,265710,191.13,51867000,Tons,state total row,,
2021,"Hay, Wild",4008006,"Hay, Wild",188799,Modoc,49,1990,6.48,12900,301.08,3884000,Tons,data table row,,
2021,"Hay, Wild",4008006,"Hay, Wild",188799,San Mateo,81,165,1.35,223,107.62,24000,Tons,data table row,,
2021,"Hay, Wild",4008006,"Hay, Wild",188799,Sonoma,97,413,1.87,774,151.16,117000,Tons,data table row,,
2021,"Hay, Wild",4008006,"Hay, Wild",188799,State Total,999,2568,5.41,13897,289.63,4025000,Tons,state total row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Lake,33,9,,,,,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Monterey,53,52,,,,374000,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Plumas,63,5,,,,120000,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Riverside,65,270,,,,11400000,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,San Benito,69,105,,,,1947000,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Santa Cruz,87,2,,,,,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Ventura,111,23,,,,2463000,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,Sum of Others,998,147,,,,12525000,,data table row,,
2021,Hemp,4009001,"Hemp, Unspecified",121799,State Total,999,613,,,,28829000,,state total row,,
2021,Herbs & Spices,13032001,Spices And Herbs,398599,Riverside,65,1090,7.29,7950,520,4134000,Tons,data table row,,
2021,Herbs & Spices,13032001,Spices And Herbs,398599,San Bernardino,71,61,3.56,217,5562.21,1207000,Tons,data table row,,
2021,Herbs & Spices,13032001,Spices And Herbs,398599,Sum of Others,998,345,,,,14218000,,data table row,,
2021,Herbs & Spices,13032001,Spices And Herbs,398599,State Total,999,1496,7.1,8167,653.97,19559000,Tons,state total row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Amador,5,,,,,40000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Fresno,19,,,,,11937000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Glenn,21,,,,,58000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Kern,29,,,,,140000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Mendocino,45,,,,,81300,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Monterey,53,,,,,255000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Plumas,63,,,,,60700,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,San Diego,73,,,,,250000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Shasta,89,,,,,111000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Sonoma,97,,,,,429000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Stanislaus,99,,,,,3114000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,Sum of Others,998,,,,,358000,,data table row,,
2021,Hogs & Pigs,7008001,"Hogs & Pigs, Unspecified",429999,State Total,999,,,,,16834000,,state total row,,
2021,Horseradish,13033001,Horseradish,393999,Modoc,49,597,2.51,1500,497.33,746000,Tons,data table row,,
2021,Horseradish,13033001,Horseradish,393999,Siskiyou,93,170,0.12,21,10619.05,223000,Tons,data table row,,
2021,Horseradish,13033001,Horseradish,393999,State Total,999,767,1.98,1521,637.08,969000,Tons,state total row,,
2021,"Horticulture, All",,,,Alameda,1,116,,,,5768000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Amador,5,,,,,208000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Butte,7,215,,,,17154000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Calaveras,9,,,,,113000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Contra Costa,13,16,,,,10472000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,El Dorado,17,47,,,,2439000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Fresno,19,,,,,47941000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Imperial,25,371,,,,15728000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Inyo,27,221,,,,4346000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Kern,29,2730,,,,122229000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
2021,"Horticulture, All",,,,Lake,33,22,,,,1136000,,data table row,"Christmas Trees, Cultivated | Horticulture, Bedding Plants, Misc | Horticulture, Bedding Plants, Strawberry | Horticulture, Bedding Plants, Vegetables | Horticulture, Cacti & Succulents | Horticulture, Cut Flowers and Cut Foliage | Horticulture, Fruit/Vine/Nut Plants | Horticulture, Groundcover | Horticulture, Herbaceous Perennials | Horticulture, Misc | Horticulture, Palms | Horticulture, Potted Foliage & Flowering Plants | Horticulture, Propagative Material | Horticulture, Sod/Turf | Horticulture, Woody Ornamentals",
