Year,Current Item Name,Current Item Code,Legacy Item Name,Legacy Commodity Code,County,County Code,Harvested Acres,Yield,Production,Price Per Unit,Value,Unit,Row Type Id,Commodities In Group,Footnote
2022,"Grapes, Raisin",6028001,"Grapes, Raisin",216399,Madera,39,19600,10.36,203000,401.81,81568000,Tons,data table row,,Production is reported on a fresh weight basis
2022,"Grapes, Raisin",6028001,"Grapes, Raisin",216399,Tulare,107,6630,9.38,62200,757.60,47123000,Tons,data table row,,Production is reported on a fresh weight basis
2022,"Grapes, Raisin",6028001,"Grapes, Raisin",216399,Sum of Others,998,25,,,,124000,,data table row,,Production is reported on a fresh weight basis
2022,"Grapes, Raisin",6028001,"Grapes, Raisin",216399,State Total,999,123545,11.12,1373800,421.12,578661000,Tons,state total row,,Production is reported on a fresh weight basis
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Fresno,19,31800,10.47,333000,1971.32,656450000,Tons,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Kern,29,59400,10.20,606000,1968.82,1193106000,Tons,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Kings,31,867,11.65,10100,1506.54,15216000,Tons,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Madera,39,1600,13.81,22100,2133.62,47153000,Tons,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Riverside,65,5480,5.27,28900,2659.03,76846000,,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Tulare,107,30000,14.40,432000,1761.31,760887000,Tons,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,Sum of Others,998,148,,,,3955000,,data table row,,
2022,"Grapes, Table",6029001,"Grapes, Table",216199,State Total,999,129295,11.09,1432100,1920.02,2753613000,Tons,state total row,,
2022,"Grapes, Wine, All",,,,Alameda,1,2690,5.61,15100,1466.03,22137000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Amador,5,3000,3.15,9460,1394.61,13193000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Calaveras,9,845,0.89,749,1428.57,1070000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Colusa,11,1270,4.85,6160,954.87,5882000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Fresno,19,54700,12.87,704000,359.64,253190000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Humboldt,23,102,2.00,204,2000.00,408000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Kern,29,23800,9.29,221000,382.96,84634000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Kings,31,3160,16.23,51300,312.03,16007000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Lake,33,11000,4.14,45600,1858.68,84756000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Madera,39,33300,9.43,314000,334.94,105172000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Marin,41,153,1.60,245,3391.84,831000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Mendocino,45,16500,2.86,47100,1793.74,84485000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Merced,47,15400,11.56,178000,519.85,92534000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Monterey,53,41500,2.99,124000,1401.52,173789000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Napa,55,46100,2.84,131000,6800.85,890911000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Nevada,57,406,0.90,366,1633.88,598000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Placer,61,350,2.10,735,1499.32,1102000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Riverside,65,1980,6.87,13600,1695.37,23057000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Sacramento,67,38300,7.31,280000,674.34,188815000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,San Benito,69,5320,5.39,28700,1415.19,40616000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,San Bernardino,71,372,0.59,219,1461.19,320000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,San Diego,73,978,1.84,1800,2011.67,3621000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,San Luis Obispo,79,42300,3.24,137000,1911.95,261937000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,San Mateo,81,176,,,,1841000,,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Santa Barbara,83,13500,3.04,41000,2349.83,96343000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Santa Clara,85,1590,2.59,4120,1968.93,8112000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Santa Cruz,87,665,2.47,1640,3650.00,5986000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Shasta,89,200,1.90,380,1250.00,475000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Solano,95,3900,5.95,23200,1127.76,26164000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Sonoma,97,57000,3.35,191000,2867.59,547709000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Stanislaus,99,7090,10.23,72500,476.36,34536000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Tehama,103,209,2.46,513,1943.47,997000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Tulare,107,5840,13.80,80600,411.00,33127000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Yolo,113,18900,5.03,95100,683.93,65042000,Tons,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,Sum of Others,998,2820,,,,4334000,,data table row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, All",,,,State Total,999,455416,6.23,2820391,1123.09,3173731000,Tons,state total row,"Grapes, Wine, Misc | Grapes, Wine, Red | Grapes, Wine, White",
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Amador,5,3000,3.15,9460,1394.61,13193000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Calaveras,9,845,0.89,749,1428.57,1070000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Colusa,11,1270,4.85,6160,954.87,5882000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Fresno,19,54700,12.87,704000,359.64,253190000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Humboldt,23,102,2.00,204,2000.00,408000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Kern,29,23800,9.29,221000,382.96,84634000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Kings,31,3160,16.23,51300,312.03,16007000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Marin,41,153,1.60,245,3391.84,831000,,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Mendocino,45,,,,,84485000,,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Merced,47,15400,11.56,178000,519.85,92534000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Placer,61,350,2.10,735,1499.32,1102000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Riverside,65,1980,6.87,13600,1695.37,23057000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Sacramento,67,38300,7.31,280000,674.34,188815000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,San Benito,69,5320,5.39,28700,1415.19,40616000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,San Bernardino,71,372,0.59,219,1461.19,320000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,San Diego,73,978,1.84,1800,2011.67,3621000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,San Luis Obispo,79,42300,3.24,137000,1911.95,261937000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Santa Cruz,87,665,2.47,1640,3650.00,5986000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Shasta,89,200,1.90,380,1250.00,475000,,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Sonoma,97,57000,3.35,191000,2867.59,547709000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Tehama,103,209,2.46,513,1943.47,997000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Tulare,107,5840,13.80,80600,411.00,33127000,Tons,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,Sum of Others,998,110,,,,154000,,data table row,,
2022,"Grapes, Wine, Misc",6030999,"Grapes, Wine",216299,State Total,999,256054,7.45,1907305,826.04,1660150000,Tons,state total row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Alameda,1,1890,4.87,9200,1539.13,14160000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Lake,33,7810,3.53,27600,2205.40,60869000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Madera,39,21100,8.10,171000,339.24,58010000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Mendocino,45,11000,2.46,27000,,,,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Monterey,53,21500,3.02,65000,1539.02,100036000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Napa,55,36800,2.83,104000,7693.71,800146000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Nevada,57,314,1.15,361,1639.89,592000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,San Mateo,81,136,,,,1437000,,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Santa Barbara,83,7140,2.87,20500,2737.17,56112000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Santa Clara,85,411,4.33,1780,1407.30,2505000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Solano,95,2170,5.16,11200,1353.66,15161000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Stanislaus,99,4360,10.83,47200,501.80,23685000,,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Yolo,113,7040,4.64,32700,825.02,26978000,Tons,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,Sum of Others,998,2360,,,,3863000,,data table row,,
2022,"Grapes, Wine, Red",6030001,"Grapes, Wine",216299,State Total,999,124031,4.26,517541,2361.18,1163554000,Tons,state total row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Alameda,1,802,7.41,5940,1342.93,7977000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Lake,33,3180,5.69,18100,1319.72,23887000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Madera,39,12200,11.72,143000,329.80,47162000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Mendocino,45,5530,3.63,20100,,,,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Monterey,53,20000,2.98,59500,1239.55,73753000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Napa,55,9320,2.93,27300,3324.76,90766000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Nevada,57,92,0.05,5,1140.00,5700,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,San Mateo,81,40,,,,404000,,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Santa Barbara,83,6320,3.23,20400,1972.11,40231000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Santa Clara,85,1180,1.98,2340,2396.15,5607000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Solano,95,1730,6.94,12000,916.92,11003000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Stanislaus,99,2730,9.27,25300,428.89,10851000,,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Yolo,113,11800,5.29,62400,610.00,38064000,Tons,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,Sum of Others,998,355,,,,317000,,data table row,,
2022,"Grapes, Wine, White",6030002,"Grapes, Wine",216299,State Total,999,75279,5.29,396385,928.30,350027700,Tons,state total row,,
2022,Green Chop,4008007,"Hay, Green Chop",195299,Sonoma,97,270,11.81,3190,31.98,102000,Tons,data table row,,
2022,Green Chop,4008007,"Hay, Green Chop",195299,Sum of Others,998,4240,,,,3927000,,data table row,,
2022,Green Chop,4008007,"Hay, Green Chop",195299,State Total,999,4510,11.81,3190,31.98,4029000,Tons,state total row,,
2022,"Greens, Specialty",13031001,Salad Greens Nec,394199,Monterey,53,6780,7.70,52200,918.10,47925000,Tons,data table row,,
2022,"Greens, Specialty",13031001,Salad Greens Nec,394199,Ventura,111,578,10.26,5930,826.98,4904000,Tons,data table row,,
2022,"Greens, Specialty",13031001,Salad Greens Nec,394199,Sum of Others,998,296,,,,1360000,,data table row,,
2022,"Greens, Specialty",13031001,Salad Greens Nec,394199,State Total,999,7654,7.90,58130,908.81,54189000,Tons,state total row,,
2022,"Hay, All",,,,Alameda,1,2540,,,,805000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Alpine,3,320,,,,307000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Amador,5,2340,,,,2831000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Butte,7,520,,,,637000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Colusa,11,9000,,,,15271000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Contra Costa,13,5260,,,,2032000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,El Dorado,17,225,,,,69200,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Fresno,19,56200,,,,85488000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Imperial,25,281000,,,,482158000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Inyo,27,,,,,3629000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Kern,29,82700,,,,168927000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Kings,31,24200,,,,69858000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Lassen,35,47600,,,,68827000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Marin,41,1020,,,,237000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Merced,47,93900,,,,155835000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Modoc,49,72100,,,,126130000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Mono,51,,,,,20793000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Monterey,53,694,,,,434000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Napa,55,753,,,,169000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Plumas,63,7900,,,,7676000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Riverside,65,48300,,,,109958000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Sacramento,67,16700,,,,25670000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,San Benito,69,8750,,,,5919000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,San Joaquin,77,48200,,,,113322000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,San Luis Obispo,79,9770,,,,9643000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,San Mateo,81,734,,,,300000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Santa Clara,85,2410,,,,1146000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Shasta,89,20500,,,,36703000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Sierra,91,4970,,,,4579000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Siskiyou,93,56300,,,,66712000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Solano,95,37000,,,,47178000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Sonoma,97,6340,,,,18095000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Tulare,107,47900,,,,108822000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Tuolumne,109,332,,,,109000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Yolo,113,31300,,,,47111000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Yuba,115,1190,,,,565000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,Sum of Others,998,102000,,,,160859000,,data table row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, All",,,,State Total,999,1130968,,,,1968804200,,state total row,"Alfalfa, Hay | Barley, Hay | Hay, Bermuda Grass | Hay, Grain, Misc | Hay, Misc | Hay, Sudan | Hay, Wild | Oats, Hay | Triticale, Hay | Wheat, Hay",
2022,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,Imperial,25,64100,5.93,380000,267.22,101542000,Tons,data table row,,
2022,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,Riverside,65,5700,8.00,45600,180.00,8208000,Tons,data table row,,
2022,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,Sum of Others,998,20,,,,7460,,data table row,,
2022,"Hay, Bermuda Grass",4008001,"Hay, Other, Unspecified",188999,State Total,999,69820,6.10,425600,257.87,109757460,Tons,state total row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Amador,5,1490,,,,950000,,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Colusa,11,1560,3.83,5970,215.07,1284000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Contra Costa,13,3530,1.21,4270,113.11,483000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Kern,29,25200,2.76,69500,248.60,17278000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Lassen,35,5790,3.47,20100,249.70,5019000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Merced,47,39600,4.09,162000,217.43,35224000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Modoc,49,34000,4.50,153000,240.00,36720000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Plumas,63,950,1.86,1770,254.80,451000,Tons,data table row,,
2022,"Hay, Grain, Misc",4008003,"Hay, Grain",188499,Riverside,65,1050,5.00,5250,160.00,840000,Tons,data table row,,
